reference,actual
"Debe saber que la eszopiclona puede causarle somnolencia durante el día, disminuir su estado de alerta mental y aumentar el riesgo de que se caiga.","Usted debe saber que eszopiclone puede causarle somnolencia durante el día, puede disminuir su estado de alerta mental, y puede aumentar el riesgo de que se caiga."
Calcificación.,Calcificación.
Infección estomacal por Helicobacter pylori.,Infección por Helicobacter pylori en el estómago.
Se puede encontrar más información y apoyo para personas con síndrome de Tourette y sus familias en.,Más información y apoyo para las personas con síndrome de Tourette y sus familias se puede encontrar en.
El riesgo de accidente cerebrovascular aumenta a medida que se envejece.,Su riesgo de sufrir un derrame cerebral aumenta a medida que envejece.
"Si el sistema tópico de lidocaína al 1.8% se desprende completamente o se levanta en los bordes, vuelva a fijarlo presionando firmemente los bordes del sistema tópico o las áreas levantadas.","Si el sistema tópico de lidocaína al 1.8% se desprende por completo o se levanta en los bordes, vuelva a colocarlo presionando firmemente en los bordes del sistema tópico o en las áreas levantadas."
Cáncer (llamada neuropatía paraneoplásica).,Cáncer (llamado neuropatía paraneoplásica).
Use la hidromorfona rectal exactamente según lo indicado.,Use hidromorfona rectal exactamente como se indica.
"Tener acantosis nigricans, una afección de la piel que la vuelve oscura y gruesa, especialmente alrededor de su cuello o axilas.","Tener acantosis nigricans, una afección de la piel en la que la piel se vuelve oscura y gruesa, especialmente alrededor del cuello o las axilas."
Un procedimiento oculoplástico es un tipo de cirugía que se practica alrededor de los ojos.,Un procedimiento oculoplástico es un tipo de cirugía que se realiza alrededor de los ojos.
Otras causas de secreción del oído incluyen.,Otras causas de secreción de oído incluyen:
Diabetes mellitus (incluso diabetes gestacional).,Diabetes mellitus (incluida la diabetes gestacional).
ATENCIÓN PRIMARIA.,ATENCIÓN PRIMARIA.
Rehusar caminar (cuando están involucrados los huesos de las piernas).,Negarse a caminar (cuando los huesos de la pierna están involucrados).
"Los antivirales, como el aciclovir, tienen poco o ningún beneficio.","Los medicamentos antivirales, como el aciclovir, tienen poco o ningún beneficio."
Este examen se puede hacer para diagnosticar.,Esta prueba se puede hacer para diagnosticar.
Registro de los hitos del desarrollo a los 18 meses.,Hitos del desarrollo: 18 meses.
"Allí, se secciona, se tiñe y se coloca en un portaobjetos de un microscopio para su análisis.","Allí se corta, se tiñe y se coloca en un portaobjetos de microscopio para ser examinado."
"Si queda embarazada mientras usa albuterol e ipratropio, llame a su médico.","Si queda embarazada mientras usa albuterol and ipratropium, llame a su médico."
La vacuna contra la COVID-19 de Janssen (Johnson and Johnson) no ha sido sometida a una revisión estándar para recibir la aprobación de la FDA para su uso.,La vacuna COVID-19 de Janssen (Johnson and Johnson) no se ha sometido a la revisión estándar para ser aprobada por la FDA para su uso.
Suele tomarse cada 12 horas.,"Por lo general, se toma una vez cada 12 horas."
Esto se conoce como la técnica de fractura quirúrgica.,A esto se le llama técnica de fractura externa.
"También tienen pobre tono muscular y una capacidad mental reducida, al igual que órganos sexuales subdesarrollados.","También tienen tono muscular deficiente, capacidad mental reducida y órganos sexuales subdesarrollados."
"Agregar otro tratamiento, como la psicoterapia.","Agregar otro tratamiento, como terapia de conversación."
Una herida abierta o sangrado.,Una herida abierta o sangrado.
La neuralgia del trigémino es un tipo de dolor crónico que afecta a la cara.,La neuralgia del trigémino (NT) es un tipo de dolor crónico que afecta la cara.
"Probablemente, su médico deseará aumentar su dosis gradualmente.",Su médico probablemente querrá disminuir su dosis gradualmente.
No frote alcohol sobre las encías de su hijo.,No frote el alcohol en las encías de su bebé.
Hable con su médico sobre usar un método de control de la natalidad para evitar un embarazo durante su tratamiento con gemcitabina.,Hable con su médico acerca del uso de anticonceptivos para prevenir el embarazo durante su tratamiento con gemcitabina.
El polvo no tiene que disolverse por completo en el líquido o alimento antes de que usted consuma la mezcla.,No es necesario que el polvo esté completamente disuelto en el líquido o alimento antes de tomar la mezcla.
Alta tras cirugía de revascularización coronaria.,Medicamentos antiplaquetarios - inhibidores de P2Y12.
También se pueden desprender pedazos de placa y desplazarse hasta vasos sanguíneos más pequeños y bloquearlos.,"Los trozos de placa también pueden desprenderse y desplazarse a los vasos sanguíneos más pequeños, bloqueándolos."
Tome el metilfenidato exactamente como se lo indicaron.,Tome metilfenidato exactamente como se le indique.
"Si su médico le indicó que use dos aplicaciones en esa fosa nasal, repita los pasos 4 a 9.","Si su médico le dijo que usara dos rociadores en esa fosa nasal, repita los pasos 4 a 9."
El cuidado paliativo puede mejorar su calidad de vida.,Los cuidados paliativos pueden ayudar a mejorar su calidad de vida.
"Líquidos, a través de una vena (IV).",Fluidos a través de una vena (IV).
No atajar ni embestir a una persona con la cabeza.,No enfrente ni se sumerja en una persona con la cabeza.
Se suturará la piel.,La piel se cose junta.
Esta máquina hace el trabajo del corazón y los pulmones mientras estos se encuentran detenidos y le suministra al cuerpo sangre y oxígeno.,"Esta máquina hace el trabajo del corazón y los pulmones mientras están detenidos, y suministra sangre y oxígeno al cuerpo."
"Micción frecuente, dolorosa o difícil.",Dificultad para conciliar el sueño o permanecer dormido.
Algunas enfermedades también causan problemas en las piernas.,Ciertas enfermedades también conducen a problemas en las piernas.
El estado de la persona no mejora o empeora a pesar del tratamiento.,La condición de la persona no mejora o empeora a pesar del tratamiento.
"Luego, usted pasará a tomar pastillas para el dolor por vía oral o puede recibir inyecciones del medicamento.","Luego se le cambiará a pastillas para el dolor que se toman por vía oral, o puede recibir inyecciones de medicamento."
Esto a menudo se hace con medicamentos quimioterapéuticos.,Esto a menudo se hace con medicamentos de quimioterapia.
Se puede tratar con medicamentos que desaceleran el tránsito normal del intestino.,Se pueden probar medicamentos para ralentizar el movimiento normal del intestino.
Láseres para evitar que los vasos sanguíneos goteen.,Láseres para detener las fugas de los vasos sanguíneos.
Con base en los valores TNM y otros factores se asigna un estadio a su cáncer.,Se le asigna un estadio al cáncer según los valores del TNM y otros factores.
Ellos decidirán si el animal debe ser capturado y aislado.,Ellos decidirán si el animal necesita ser capturado y aislado.
"Si este examen no eleva los niveles de la GH, existe una disminución en la cantidad de la GH humana almacenada en la hipófisis anterior.","Si esta prueba no eleva los niveles de GH, hay una cantidad reducida de hGH almacenada en la glándula pituitaria anterior."
"Gorgoteo, sibilancias o hacen sonidos chillones.","Gorgotear, sibilar o hacer sonidos silbantes."
Su médico o fisioterapeuta pueden enseñarle ejercicios para hacer en casa.,Es posible que su médico o fisioterapeuta le haya enseñado ejercicios para hacer en casa.
"Si se inyectará belimumab por vía subcutánea usted mismo en su casa o si un amigo o pariente le inyectará el medicamento, su médico le mostrará a usted o a la persona que inyectará el medicamento cómo inyectarlo.","Si se inyectará belimumab por vía subcutánea usted mismo en casa o si le pedirá a un amigo o familiar que le inyecte el medicamento, su médico le mostrará a usted o a la persona que le inyectará el medicamento cómo inyectarlo."
La cladribina puede ocasionar efectos secundarios.,La cladribina puede causar efectos secundarios.
Dopamina: 65 a 400 microgramos (mcg) /24 horas (420 a 2612 nmol/24 horas).,Dopamina: 65 a 400 microgramos (mcg) /24 horas (420 a 2612 nmol/24 horas).
No pueden recibir una vacuna contra la COVID-19 debido a un historial de reacción a la vacuna o a un ingrediente de la misma.,No pueden recibir una vacuna contra la COVID-19 debido a un historial de reacción a la vacuna contra la COVID-19 o a un ingrediente de la vacuna.
El candesartán también se usa solo o en combinación con otros medicamentos para tratar la insuficiencia cardíaca congestiva (afección en la que el corazón no puede bombear suficiente sangre a otras partes del cuerpo).,Candesartan también se usa solo o en combinación con otros medicamentos para tratar la insuficiencia cardíaca congestiva (una condición en la que el corazón no puede bombear suficiente sangre a otras partes del cuerpo).
La mayoría de las hernias en los niños sanan por sí solas.,La mayoría de las hernias en los niños sanan por sí solas.
"La solución, la loción, las almohadillas y el gel de la mayoría de las marcas se aplican dos veces al día.","La solución, loción, promesas, y la mayoría de las marcas de gel se aplican dos veces al día."
¿Cómo se aseguran los objetos personales?,¿Qué tan seguras son las pertenencias personales?
Pregunte a su médico si no está seguro de que estas infecciones sean comunes en su área.,Pregúntele a su médico si no está seguro de si estas infecciones son comunes en su área.
No tome más de seis tabletas a menos que su doctor lo indique de manera específica.,No tome más de seis tabletas para un dolor de cabeza a menos que su médico le indique específicamente que lo haga.
No vaya a restaurantes u otros lugares donde no pueda usar una mascarilla o coma o beba cerca de otras personas hasta después de este tiempo.,No vaya a restaurantes u otros lugares donde no pueda usar una máscara o comer o beber con otras personas hasta después de este tiempo.
Los tumores estromales ocurren generalmente durante la infancia.,Los tumores estromales suelen ocurrir durante la infancia.
"Deberá utilizar un método anticonceptivo no hormonal fiable para evitar el embarazo mientras esté tomando tamoxifeno, y durante 2 meses después del tratamiento.",Usted necesitará usar un método anticonceptivo confiable no hormonal para prevenir el embarazo mientras esté tomando tamoxifen y por 2 meses después de su tratamiento.
Es una trastorno que se transmite de padres a hijos.,La anemia drepanocítica es un trastorno que se transmite a través de las familias.
"A medida que usted se pasa de la fecha prevista de parto, la placenta puede no trabajar tan bien como antes.","A medida que pasa la fecha de parto, es posible que la placenta no funcione tan bien como antes."
Determinar si hay daño a un músculo o qué tan grave es.,Determinar si un músculo está dañado o qué tan dañado está.
"Si la frecuencia cardíaca es superior a 100 latidos por minuto, el puntaje del bebé es 2 en frecuencia cardíaca.","Si la frecuencia cardíaca es mayor de 100 latidos por minuto, el bebé obtiene una puntuación de 2 para la frecuencia cardíaca."
Nivel de fósforo en la sangre.,Nivel de fósforo en sangre.
Evite saltar o correr.,Evite saltar o correr.
"Si aún tiene síntomas de infección después de terminar el linezolid, llame a su médico.","Si usted todavía tiene síntomas de infección después de terminar el linezolid, llame a su médico."
Evite los productos que puedan irritar la vejiga tales como.,"Evite los productos que pueden irritar la vejiga, como:"
"Cuando se tienen más hormonas tiroideas de lo necesario, se agilizan las funciones del cuerpo y causa síntomas que incluyen.",Tener más hormonas tiroideas de las que necesita acelera las funciones de su cuerpo y causa síntomas que incluyen:
Enfermedad renal terminal.,Enfermedad renal terminal.
El dolor generalmente disminuye en unos cuantos días.,El dolor debe disminuir en unos pocos días.
Enjuáguese la boca 4 veces al día con una solución de sal y bicarbonato de soda.,Enjuáguese la boca 4 veces al día con una solución de sal y bicarbonato de sodio.
Alta tras cirugía de válvulas cardíacas.,La aspirina y la enfermedad cardíaca.
Muchas personas con este problema son capaces de llevar vidas activas.,Muchas personas con este problema son capaces de mantener una vida activa.
"Si los problemas cognitivos comienza más de un año después de los problemas del movimiento, el diagnóstico es demencia por enfermedad de Parkinson.","Si los síntomas cognitivos comienzan dentro de un año de los problemas de movimiento, el diagnóstico es demencia con cuerpos de Lewy."
"Una prueba de cortisol mide el nivel de cortisol en la sangre, orina o saliva para ver si sus niveles son normales.","Una prueba de cortisol mide el nivel de cortisol en su sangre, orina o saliva para ver si sus niveles son normales."
"Consulte con su proveedor de atención médica si tiene dolor abdominal severo que no desaparece, especialmente si se presenta con diarrea.","Comuníquese con su proveedor de atención médica si tiene dolor abdominal severo que no desaparece, especialmente si ocurre con diarrea."
Mida su presión arterial.,Mida su presión arterial.
La Administración de Alimentos y Medicamentos de los Estados Unidos (FDA) no ha aprobado o admitido el uso de esta terapia para estas afecciones.,"La Administración de Alimentos y Medicamentos de los Estados Unidos (FDA, por sus siglas en inglés) no ha autorizado ni aprobado el uso de HBOT para estas condiciones."
Llanto excesivo como si se tuviera dolor.,Llorar excesivamente como si tuviera dolor.
Se recomienda asesoría genética para las personas con antecedentes familiares de alcaptonuria que estén contemplando la posibilidad de tener hijos.,Se recomienda el asesoramiento genético para las personas con antecedentes familiares de alcaptonuria que están considerando tener hijos.
Líquido abdominal infectado (peritonitis).,Líquido abdominal infectado (peritonitis).
"La inflamación a raíz de esta acumulación hace que entre la encía y los dientes se formen ""bolsas"" o huecos anormales.","La inflamación de esta acumulación hace que se forme un ""bolsillo"" anormal, o espacio, entre las encías y los dientes."
"Informe a su médico y farmacéutico si está tomando o planea tomar o dejar de tomar cualesquiera de los siguientes medicamentos: benzodiacepinas como alprazolam (Xanax), diazepam (Diastat, Valium), estazolam, flurazepam, lorazepam (Ativan) y triazolam (Halcion); carbamazepina (Carbatrol, Tegretol, otros); eritromicina (Eryc, E.E, S., otros); ketoconazol; otros medicamentos narcóticos para el dolor medicamentos para enfermedades mentales; relajantes musculares que incluyen ciclobenzaprina (Amrix) y metaxalona (Skelaxin); fenitoína (Dilantin, Phenytek); rifampicina (Rimactane, en Rifamate, Rifater); ritonavir (Norvir, en Kaletra, Technivie, Viekira Pak); sedantes pastillas para dormir o tranquilizantes.","Informe a su médico si está tomando, planea tomar o planea dejar de tomar cualquiera de los siguientes medicamentos: benzodiazepinas como alprazolam (Xanax), diazepam (Diastat, Valium), estazolam, flurazepam, lorazepam (Ativan), y triazolam (Halcion); carbamazepina (Carbatrol, Tegretol, otros); eritromicina (Eryc, E.E., S., otros); ketoconazol; otros medicamentos narcóticos para el dolor; medicamentos para enfermedades mentales; relajantes musculares incluyendo ciclobenzaprina (Amrix) y metaxalona (Skelaxin); fenitoína (Dilantin, Phenytek); rifampicina (Rimactane, en Rifamate, Rifater); ritonavir (Norvir, en Kaletra, Technivie, Viekira Pak); sedantes; pastillas para dormir; o tranquilizantes."
"Pancreatitis (náuseas, vómito, y dolor abdominal).","Pancreatitis (náuseas, vómitos y dolor abdominal)."
No tome este medicamento si usted está embarazada.,No tome ramipril si usted está embarazada.
Puede tener molestias debido al stent que continuará en su lugar hasta que es removido posteriormente.,Es posible que sienta incomodidad por el stent que seguirá en su lugar hasta que se extraiga en un momento posterior.
El valor normal para la FA total es 44 a 147 unidades internacionales por litro (UI/L) o 0.73 a 2.45 microkatal por litro (µKat/L).,"El valor normal para la ALP total es de 44 a 147 unidades internacionales por litro (UI/L) o de 0,73 a 2,45 microkatal por litro (µkat/L)."
Ellos no requerirán cuidados especiales ni controles distintos a los chequeos de rutina.,Ellos no necesitarán cuidados especiales o seguimiento que no sean sus chequeos de rutina.
"Sin embargo, si otros órganos han resultado lesionados, la recuperción dependerá de la extensión de dichas lesiones y las afecciones médicas subyacentes.","Si otros órganos también se han lesionado, sin embargo, la recuperación dependerá de la extensión de esas lesiones y las condiciones médicas subyacentes."
Evitar alimentos que provocan la alergia involucra leer las etiquetas de los alimentos cuidadosamente.,Evitar los alimentos desencadenantes implica leer cuidadosamente las etiquetas de los alimentos.
"Los resultados de exámenes físicos, de sangre y orina, y las pruebas de imágenes son normales.","Los resultados del examen físico, los análisis de sangre y orina y las pruebas de imagen son normales."
"Una obstrucción, un crecimiento o un tumor en las vías respiratorias.","Obstrucción, crecimiento o tumor en las vías respiratorias."
Por qué los bebés regurgitan.,Por qué los bebés escupen.
Si ha usado la inyección de hidromorfona durante más de varios días no deje de usarla de forma repentina.,"Si ha usado la inyección de hidromorfona por más de unos pocos días, no deje de usarla repentinamente."
La mayoría de los casos se da a raíz de un problema en el cerebro y el sistema nervioso que puede afectar la voz.,La mayoría de los casos son el resultado de un problema en el cerebro y el sistema nervioso que puede afectar la voz.
Estos se denominan accidentes cerebrovasculares silenciosos.,Estos son llamados golpes silenciosos.
Algunos cánceres causados por mutaciones del PTEN se pueden tratar con una terapia dirigid.,Algunos cánceres causados por mutaciones de PTEN pueden tratarse con terapia dirigida.
Recursos de la comunidad.,Recursos de la comunidad.
Cuándo usted comienza a beber demasiado.,Cuando empiezas a beber demasiado.
"Antibióticos tópicos (aplicados a la piel) como clindamicina, eritromicina o dapsona.","Antibióticos tópicos (aplicados en la piel) como clindamicina, eritromicina o dapsona."
Las islas del Caribe.,Islas del Caribe.
"La clorfeniramina se usa para aliviar el enrojecimiento, la picazón y el lagrimeo de ojos; los estornudos; la irritación de nariz o garganta; y la secreción nasal ocasionados por las alergias, la fiebre del heno y el resfriado común.","Chlorpheniramine alivia el enrojecimiento, picazón, ojos llorosos; estornudos; picazón en la nariz o garganta; y secreción nasal causada por alergias, fiebre del heno, y el resfriado común."
Fiebre superior a 101°F (38.3ºC) o escalofríos.,Fiebre superior a 101°F (38.3°C) o escalofríos.
"Sin tratamiento, la DCS ocasiona daño continuo y permanente al sistema nervioso.","Si no se trata, la SCD causa daños continuos y permanentes al sistema nervioso."
La meningitis por Gram negativas es más común en los bebés que en los adultos.,La meningitis gramnegativa es más común en los bebés que en los adultos.
Aumento de la presión intracraneal.,Aumento de la presión intracraneal.
Erupción (usualmente una reacción alérgica).,"Sarpullido (por lo general, una reacción alérgica)."
REFRIGERIOS.,Snacks.
También pueden ser más de un agujero pequeño en el tabique o en la pared entre las dos cámaras.,También pueden ser más de un pequeño orificio en el tabique o pared entre las dos cámaras.
La mejor clase es el oxígeno líquido debido a que.,El oxígeno líquido es el mejor tipo de usar porque.
"Hay algunas mujeres que no deberían dar pecho, como las que tienen VIH o consumen drogas ilegales.","Hay algunas mujeres que no deben amamantar, como las que tienen el VIH o toman drogas ilegales."
Hable con el médico acerca del significado de los resultados específicos de su examen.,Hable con su médico sobre el significado de los resultados de sus pruebas.
Problemas del desarrollo del feto como hidrocefalia o espina bífida.,"Problemas de desarrollo, como hidrocefalia o espina bífida."
El ácido aminolevulínico puede ocasionar otros efectos secundarios.,El ácido aminolevulínico puede causar otros efectos secundarios.
Los riesgos de la cirugía para el codo de tenista son.,Los riesgos de la cirugía de codo de tenista son.
Un análisis de sangre llamado A1c puede comprobar cómo está manejando su diabetes.,Un análisis de sangre llamado A1C puede verificar cómo está manejando su diabetes.
Se pueden realizar pruebas de ADN para diagnosticar los portadores del tipo A y del tipo B.,Las pruebas de ADN se pueden hacer para diagnosticar portadores de los tipos A y B.
El proveedor de atención médica llevará a cabo un examen físico.,El proveedor de atención médica hará un examen físico.
"Con este tejido, se remodela luego la nueva mama.","Luego, el tejido se moldea para formar una nueva mama."
Es raro que un cáncer empiece su desarrollo en el hueso.,El cáncer que comienza en un hueso es poco común.
Movimientos que ocurren una y otra vez y sin ritmo.,Movimientos que ocurren una y otra vez y no tienen un ritmo.
"Accidente cerebrovascular: Cuando el riego sanguíneo al cerebro se bloquea parcial o totalmente, causa un accidente cerebrovascular.","Cuando el suministro de sangre al cerebro se bloquea parcial o completamente, se produce un derrame cerebral."
"A continuación, se encuentran los síntomas de una intoxicación con merbromina en diferentes partes del cuerpo.",A continuación se presentan los síntomas de envenenamiento por merbromina en diferentes partes del cuerpo.
"Al cooperar con los trabajadores de la salud estatales, usted puede ayudarlos a localizar la fuente de una infección o prevenir la propagación de una epidemia.","Al cooperar con los trabajadores de salud del estado, puede ayudarlos a localizar la fuente de una infección o prevenir la propagación de una epidemia."
"Le preguntarán si fuma y, de ser así, qué cantidad y por cuánto tiempo lo ha hecho.","Se le preguntará si usted fuma, y si es así, cuánto y durante cuánto tiempo."
"Si usted consume alcohol, deje de hacerlo.","Si consume alcohol, deje de hacerlo."
"Fenitoína, fenobarbital.","Fenitoína, fenobarbital."
Las razones por las que las personas tienen incontinencia intestinal incluyen.,Las razones por las que las personas tienen incontinencia intestinal incluyen:
Confiar que los padres van a regresar.,Confiar en que sus padres regresarán.
Ejemplos de trastornos alimenticios son.,Algunos ejemplos de trastornos alimentarios son:
Qué preguntarle a su médico después de un reemplazo de rodilla; Reemplazo de rodilla - después - qué preguntarle a su médico; Artroplastia de rodilla - después - qué preguntarle a su médico.,Qué preguntarle a su médico después del reemplazo de rodilla; Reemplazo de rodilla - después - qué preguntarle a su médico; Artroplastia de rodilla - después - qué preguntarle a su médico.
Su médico le podría ordenar algunas pruebas de laboratorio para comprobar la respuesta de su cuerpo a la inyección de clindamicina.,Su médico puede ordenar ciertas pruebas de laboratorio para comprobar la respuesta de su cuerpo a la inyección de clindamicina.
La fluocinolona pertenece a una clase de medicamentos llamados corticoesteroides.,La fluocinolona pertenece a una clase de medicamentos llamados corticosteroides.
"Dolor de los músculos, la espalda o las articulaciones.","Dolor muscular, de espalda o en las articulaciones."
Llámelo si usted o su hijo notan efectos secundarios tales como.,Llame a su proveedor si usted o su hijo nota efectos secundarios como:
"Si su hijo no toma la dosis completa de gránulos de dabigatrán, no le dé otra dosis en este momento.","Si su hijo no toma toda la dosis de gránulos de dabigatrán, no le dé otra dosis en este momento."
Tanto hombres como mujeres pueden perder interés en el sexo.,Tanto los hombres como las mujeres pueden perder el interés en el sexo.
"Informe a su médico y farmacéutico si es alérgico a la testosterona, a cualquier otro medicamento o a cualquiera de los ingredientes en los productos de testosterona tópica.","Informe a su médico y farmacéutico si es alérgico a la testosterona, a cualquier otro medicamento o a cualquiera de los ingredientes de los productos tópicos de testosterona."
Sonda de alimentación nasogástrica.,Tubo de alimentación nasogástrico.
Tiene la presión arterial inferior o superior a lo que es normal para su hijo.,Tiene una presión arterial que es más baja o más alta de lo normal para su hijo.
Frote un poco de leche materna sobre el pezón después de amamantar para protegerlo.,Frote un poco de leche materna en el pezón después de alimentarlo para protegerlo.
Es posible que le realicen las siguientes pruebas para medir su función hepática.,Es posible que le hagan las siguientes pruebas para medir la función hepática.
"Esto le permitirá evaluar la reacción de cada niño, adecuar las explicaciones a su edad y responder a sus preguntas en privado.","Esto le permitirá evaluar la reacción de cada niño, adaptar las explicaciones a su edad y responder sus preguntas en privado."
Un resultado normal a veces se reporta como negativo.,Un resultado normal a veces se reporta como negativo.
Actúa al relajar los músculos cardíacos hiperactivos.,Funciona al relajar los músculos cardíacos hiperactivos.
No deje de tomar milnaciprán sin hablar con su médico.,No deje de tomar milnacipran sin hablar con su médico.
"En la mayoría de los casos, los anticuerpos de glóbulos rojos Kell se desarrollan en el tiempo tras haber sido expuesto a través de varias transfusiones de sangre.","En la mayoría de los casos, los anticuerpos Kell RBC se desarrollan con el tiempo después de la exposición a través de varias transfusiones de sangre."
Alta tras extirpación laparoscópica de la vesícula biliar.,Cálculos biliares - descarga.
El tratamiento depende de la causa y el tipo de dolor.,El tratamiento depende de la causa y el tipo de dolor.
"Por lo general, se toma dos veces al día y debe tomarse de forma consistente, ya sea siempre con alimentos o siempre sin alimentos cada vez.","Por lo general, se toma dos veces al día y debe tomarse de manera consistente, ya sea siempre con comida o siempre sin comida cada vez."
Lávese una o dos veces al día y también después del ejercicio.,"Lávese una o dos veces al día, y también después de hacer ejercicio."
Examen de la densidad ósea.,Prueba de densidad ósea.
Debilidad o dificultad para mover un lado del cuerpo o ambos.,Debilidad o dificultad para mover uno o ambos lados del cuerpo.
Los síntomas del síndrome de Down varían de una persona a otra y pueden ir de leves a graves.,Los síntomas del síndrome de Down varían de persona a persona y pueden variar de leves a graves.
"La intensidad de su fatiga depende del tipo de cáncer que tenga, el estadio del cáncer y de los tratamientos.","La gravedad de su fatiga depende del tipo de cáncer que tenga, el estadio del cáncer y sus tratamientos."
"Por ejemplo, averigüe si su hospital tiene.","Por ejemplo, averigüe si su hospital lo tiene."
"El contacto directo, a través de una herida en la piel, con un animal infectado o su cadáver (con mayor frecuencia un conejo, una rata almizclera, un castor o una ardilla).","Contacto directo, a través de una rotura en la piel, con un animal infectado o su cadáver (con mayor frecuencia un conejo, rata almizclera, castor o ardilla)."
"Presenta sangre en la orina, orina turbia, necesidad frecuente o urgente de orinar o una secreción del pene o la vagina.","Usted tiene sangre en la orina, orina turbia, una necesidad frecuente o urgente de orinar, o una secreción del pene o la vagina."
Inhale lentamente por la nariz y presione el aplicador del atomizador.,Inhale lentamente por la nariz y presione el aplicador de aerosol.
Su proveedor también le puede prescribir analgésicos.,Su proveedor también puede recetarle analgésicos.
Tercer trimestre del embarazo: 48 a 150 a 300 o más ng/mL o 152.64 a 477 a 954 o más nmol/L.,"Tercer trimestre del embarazo: 48 a 150 a 300 o más ng/mL o 152,64 a 477 a 954 o más nmol/L."
"Infecciones: Como infecciones del tracto urinario, neumonía y gripe.","Infecciones, como infecciones del tracto urinario, neumonía y gripe."
