reference,actual
"El síndrome de microcefalia - hipoplasia cerebelosa - trastorno de la conducción cardíaca es un síndrome dismórfico de anomalías congénitas, genético y poco frecuente, caracterizado por fallo del crecimiento y retraso global del desarrollo, discapacidad intelectual profunda, comportamiento autista, bloqueo cardíaco adquirido de segundo grado con bradicardia e inestabilidad vasomotora. Las manos y los pies presentan dedos largos y fusiformes, campto-clinodactilia en las manos y dedos de los pies montados. La dismorfia craneofacial incluye microcefalia, frente ancha, cejas finas, fisuras palpebrales inclinadas hacia arriba, orejas grandes con antihelix prominente, nariz prominente, surco nasolabial largo, bermellón del labio superior delgado y labio inferior prominente. Los signos neurológicos incluyen hipotonía, reflejos enérgicos, movimientos distónicos y ataxia troncal. La RM muestra hipoplasia cerebelosa y un patrón giral simplificado.","El síndrome de conducción cardíaca de la hipoplasia microcefálica-cerebellar es un síndrome raro de anomalías congénitas genéticas/dismorfo caracterizado por el fracaso del crecimiento, retraso global del desarrollo, discapacidad intelectual profunda, comportamientos autistas, bloqueo cardíaco de segundo grado adquirido con bradicardia e inestabilidad vasomotora. Las manos y pies presentan dedos fusiformes largos, campto-clinodactyly y dedos aglomerados mientras que el dismorfismo craniofacial incluye microcefalia, cabeza ancha, cejas delgadas, fisuras palpebrales descendentes, oídos grandes con antihelix prominente, nariz prominente, filtro largo, paréntesis de labios superiores y labios inferiores prominentes. Los signos neurológicos incluyen hipotonia, reflejos rápidos, movimientos y trancelia distónica y atálica cerebral y la hiperxia cirípica simplican."
"Es un trastorno poco frecuente inducido por la radiación que resulta de la exposición de todo el cuerpo a dosis elevadas de radiación penetrante (>0,7 Gray) en un período de tiempo muy breve (normalmente minutos) y caracterizado por síndrome de médula ósea con pancitopenia (síntomas leves que pueden estar presentes a partir de 0,3 Gray), síndrome gastrointestinal que resulta en infección, deshidratación y desequilibrio electrolítico en su mayoría fatales (que ocurre a dosis >10 Gray), y síndrome cardiovascular/del sistema nervioso central con diarrea acuosa, crisis epiléptica, coma y fallecimiento dentro de los tres días posteriores a la exposición (que ocurre a dosis >50 Gray). El síndrome se desarrolla en cuatro etapas clínicas (prodrómica/latente/enfermedad manifiesta/recuperación o muerte) de duración variable.","Un trastorno inducido por radiación raro que resulta de la exposición de todo el cuerpo a grandes dosis de radiación penetrante (> 0,7 Gray) en un período muy corto de tiempo (generalmente minutos) y que se caracteriza por síndrome de médula ósea con pancitopenia (cuyos síntomas leves pueden ocurrir ya en 0,3 Gray), síndrome gastrointestinal que resulta en infección, deshidratación y desequilibrio de electrolitos en su mayoría fatales (que ocurren en dosis > 10 Gray) y síndrome del sistema nervioso central y cardiovascular con diarrea acuosa, convulsiones, coma y muerte dentro de tres días de la exposición (que ocurren en dosis > 50 Gray). El síndrome se desarrolla en cuatro etapas clínicas (enfermedad produtiva/ latente/ recuperación o muerte manifiesta) de duración variable."
"La enteropatía de células natural killer (NK) es una enfermedad linfoproliferativa de células NK que se caracteriza por síntomas abdominales menores (dolor abdominal, diverticulosis, estreñimiento y reflujo), debidos a lesiones derivadas de las células NK en la capa mucosa del tracto gastrointestinal y a menudo confundidas con un linfoma de células NK o T (consulte estos términos).","La enteropatía de células asesinas naturales (NK) es una enfermedad benigna de células NK linfoproliferativa caracterizada por síntomas abdominales menores (dolor abdominal, diverticulosis, estreñimiento y reflujo) debido a lesiones derivadas de células NK en la capa mucosa del tracto gastrointestinal y a menudo confundida con linfoma de células NK o T (ver estos términos)."
"La monosomía distal 3p es una anomalía cromosómica poco frecuente, resultante de una deleción parcial del brazo corto del cromosoma 3. Presenta un fenotipo muy variable caracterizado por retraso del crecimiento pre- y post natal, discapacidad intelectual, retraso del desarrollo y dismorfia craneofacial (microcefalia , trigonocefalia, fisuras palpebrales inclinadas hacia abajo, telecanto, ptosis, micrognatia). Puede asociar polidactilia postaxial, hipotonía, anomalías renales y defectos cardíacos congénitos (por ejemplo, defecto septal atrioventricular).","La monosomía distal 3p es un síndrome de anomalías cromosómicas raro, resultante de una eliminación parcial del brazo corto del cromosoma 3, con un fenotipo altamente variable típicamente caracterizado por retraso del crecimiento pre- y postnatal, discapacidad intelectual, retraso en el desarrollo y dismorfismo craniofacial (microcefalia, trigonocefalia, fisuras palpebrales descendentes, telecanthus, ptosis, micrognathia)."
"Es una forma de hepatitis autoinmune caracterizada por una presentación clínica que se manifiesta como hepatitis criptogénica, hepatitis de interfase en el examen histológico, elevación de los niveles séricos de aminotransferasas, hipergammaglobulinemia/ inmunoglobulina G elevada, y presencia de autoanticuerpos circulantes, específicamente anticuerpos antimicrosomales hígado-riñon tipo 1 (anti-LKM1) y anticuerpos frente a la proteína citosólica hepática tipo 1 (anti-LC1). La enfermedad se manifiesta típicamente en la infancia o en la adolescencia con un inicio agudo, a menudo con insuficiencia hepática aguda. Suele ser necesario instaurar un tratamiento inmunosupresor a largo plazo. Las enfermedades autoinmunes concomitantes son la tiroiditis autoinmune, la diabetes mellitus y el vitíligo.","Una forma de hepatitis autoinmune caracterizada por su presentación clínica como hepatitis criptogénica, hepatitis de interfaz en el examen histológico, niveles elevados de aminotransferasa sérica, hipergammaglobulinemia/immunoglobulina G elevada, y presencia de autoanticuerpos circulantes, específicamente anticuerpos contra el microzoma renal hepático tipo 1 (anti-LKM1) y anticuerpos contra el citosol hepático tipo 1 (anti-LC1). La enfermedad se manifiesta típicamente en la infancia o adolescencia con un inicio agudo, a menudo con insuficiencia hepática aguda."
"La deficiencia aislada del complejo III, es un trastorno de la fosforilación oxidativa mitocondrial, genético y poco frecuente, caracterizado por un amplio espectro de manifestaciones clínicas que van desde miopatía aislada o hepatopatía transitoria, hasta un trastorno multisistémico grave (que puede incluir hipotonía, fallo de medro, retraso psicomotor, miocardiopatía, encefalopatía, tubulopatía renal, deficiencia auditiva, acidosis láctica, hipoglucemia y otros signos y síntomas).","La deficiencia de complejo III aislado es un trastorno de fosforilación oxidativa mitocondrial raro y genético caracterizado por un amplio espectro de manifestaciones clínicas que van desde miopatía aislada o hepatopatía transitoria hasta trastorno multisistémico grave (que puede incluir hipotonía, insuficiencia de desarrollo, retraso psicomotor, cardiomiopatía, encefalopatía, tubulopatía renal, discapacidad auditiva, acidosis láctica, hipoglucemia y otros signos y síntomas)."
"Es un trastorno malformativo de la mama poco frecuente caracterizado por agrandamiento masivo de la(s) mama(s) en mujeres peripúberes, rápido, incontrolado, simétrico o asimétrico, uni- o bilateral, que se presenta en varios miembros de una familia. Otras manifestaciones adicionales pueden incluir hiperemia cutánea, venas subcutáneas dilatadas, necrosis cutánea, cifosis, lordosis y anoniquia. El crecimiento y el desarrollo son normales.","Un trastorno de malformación mamaria raro caracterizado por unilateral o bilateral, simétrico o asimétrico, aumento incontrolado, rápido y masivo del seno en mujeres peri-pubertas, que ocurre en varios miembros de una familia."
"Es un tumor meníngeo poco frecuente que se origina en los melanocitos leptomeníngeos, típicamente en la región perimedular o cervical alta, en ausencia de melanoma fuera del SNC. El tumor suele consistir en una masa sólida de pigmentación oscura que a menudo contiene áreas hemorrágicas o necróticas, compuesta por láminas de células pleomórficas con nucleolos prominentes, con frecuentes figuras mitóticas e invasión parenquimatosa. El tumor intracraneal puede presentarse con signos de aumento de la presión intracraneal, síntomas neurológicos focales relacionados con la localización del tumor, convulsiones o hemorragia subaracnoidea. El tumor espinal se puede presentar con dolor de espalda, debilidad muscular, entumecimiento, paresia o incontinencia urinaria.","El melanoma primario del sistema nervioso central es un tumor raro de las meninges que surge de melanocitos leptomeningeos, típicamente en la región perimedularia o cervical alta, en ausencia de melanoma fuera del SNC. El tumor es típicamente una masa sólida y oscura pigmentada, a menudo contenida áreas hemorrágicas o necróticas, compuesta de hojas de células pleomorfas con nucleólios prominentes, con figuras mitoticas frecuentes e invasión parenquímicas. El tumor intracraneal puede presentar signos de presión intracraneal elevada, síntomas neurológicos relacionados con la localización del tumor, convulsiones o hemorragia subarachnoide, tumor espinal puede presentar dolor de espalda, debilidad muscular, entumecimiento, plegia o incontinencia urinaria."
Es una genodermatosis poco frecuente caracterizada por una displasia del tallo piloso que da lugar a una hipotricosis.,Una genodermatosis rara caracterizada por una displasia del eje del cabello que resulta en hipotricosis.
"Es un tumor benigno poco frecuente del músculo liso que surge de las paredes de los vasos orbitarios y se caracteriza por su crecimiento lento y su naturaleza bien encapsulada. Suele localizarse en posición extraconal, manifestándose comúnmente con proptosis indolora. El tumor está compuesto por células fusiformes dispuestas en un estroma fibroso rico en capilares sinusoidales dilatados. Los núcleos de las células tumorales son ovalados con extremos romos y sin figuras mitóticas. El leiomioma orbitario, cuando se extirpa, tiene un pronóstico excelente para la visión y la esperanza de vida. Se ha registrado un caso de leiomiosarcoma orbitario que posiblemente represente un cambio sarcomatoso en un leiomioma orbitario después del tratamiento con radiación.","El leiomio orbital es un tumor de músculo liso benigno raro que surge de las paredes de los vasos orbitales caracterizado por su lento crecimiento y su naturaleza bien encapsulada. Por lo general se encuentra en una posición extraconal, que se manifiesta comúnmente con proptosis indolora. El tumor se compone de células espindles dispuestas en un estroma fibroso rico en capilares sinusoidales dilatados. Los núcleos de las células tumorales son ovalados con extremos trenzados y no hay figuras mitóticas."
"Es una malformación cerebelosa poco frecuente caracterizada por hipoplasia de ambos hemisferios cerebelosos sin ninguna otra anomalía cerebelosa/cerebral ni otra característica clínica asociada. Los pacientes afectados comienzan con leve hipotonía con retraso motor, leve deterioro cognitivo, retraso del lenguaje, déficit de memoria verbal y visuoespacial, disdiadococinesia, temblor intencional y posible presencia de labilidad emocional y depresión leve.",La hipoplasia cerebral hemisférica bilateral aislada es una malformación cerebral rara caracterizada por hipoplasia de ambos hemisferios cerebrales sin otra anomalía cerebelosa/cerebral u otra característica clínica asociada.
"Es una alteración poco frecuente de los gonosomas con un fenotipo variable, que incluye un fenotipo femenino con retraso del desarrollo sexual, gónadas estriadas, talla baja y características del síndrome de Turner, así como un fenotipo masculino con infertilidad por azoospermia.","La isocromosomía Yq es una anomalía de gonosomía rara con un fenotipo variable que incluye un fenotipo femenino con retraso en el desarrollo sexual, las gónadas de rayas, la estatura corta y las características del síndrome de Turner y el fenotipo masculino con infertilidad debido a la azoospermia."
"Es un subtipo poco frecuente de braquidactilia tipo B caracterizado por hipoplasia o aplasia de las falanges distales de los dedos 2-5 de las manos, con o sin displasia ungueal, asociada a fusión de las falanges media y distal, pulgar ancho o bífido y, ocasionalmente, sinfalangismo distal y proximal o sindactilia. Los pies se ven menos afectados que las manos.","Un subtipo raro de braquidactilia tipo B caracterizado por hipoplasia o aplasia de las falanges distales de los dígitos 2-5 con o sin displasia de las uñas, en asociación con la fusión de las falanges medias y distales, un pulgar amplio o bífido, y ocasionalmente simpalangismo o sindactilia distal y próxima. Los pies se ven menos gravemente afectados que las manos."
Es una displasia esquelética de carácter genético poco frecuente caracterizada por talla baja grave desproporcionada con acortamiento mesomélico y rizomélico de las extremidades superiores e inferiores.,Displasia esquelética rara y genética caracterizada por una estatura corta y desproporcionada grave con acortamiento mesomélico y rizomélico de las extremidades superior e inferior.
"Es una anomalía autosómica caracterizada por manifestaciones clínicas variables que, por lo general, incluyen retraso global del desarrollo, hipotonía, retraso del crecimiento con microcefalia, discapacidad intelectual con retraso grave del habla, convulsiones o EEG anómalo, trastornos del espectro autista y otras características conductuales.","El síndrome del cromosoma anillo 22 es una anomalía autosómica caracterizada por características clínicas variables, más comúnmente incluidos retraso del desarrollo global, hipotonia, retraso del crecimiento con microcefalia, discapacidad intelectual con retraso grave en el habla, convulsiones o EEG anormal, trastorno del espectro autista y otras características conductuales."
"Es una importante malformación congénita muy poco frecuente consistente en la ausencia de nariz, que varía desde hiporrinia (ausencia de estructuras nasales externas) hasta arrinia completa (ausencia de nariz externa, vías respiratorias nasales, bulbos olfativos o nervios olfativos), que a menudo causa dificultad respiratoria y requiere de corrección quirúrgica. La arrinia puede ser bi- o unilateral (hemiarrinia). Las anomalías asociadas incluyen hallazgos oculares (hipertelorismo, microftalmia, coloboma del párpado), hendiduras faciales, defectos de la línea media y microtia.","Una malformación congénita extremadamente rara y importante que consiste en una ausencia de la nariz que va desde la hiporrinia (ausencia de estructuras nasales externas) hasta la arrhinia total (ausencia de nariz externa, vías respiratorias nasales, bulbos olfativos o nervio olfativo) a menudo causando angustia respiratoria y que requiere corrección quirúrgica."
"Es un síndrome de origen genético poco frecuente caracterizado por anomalías esqueléticas, incluyendo talla baja, prominencia de la sutura metópica, fusión de las vértebras cervicales, hemivértebras torácicas, escoliosis, hipoplasia sacra y acortamiento de las falanges medias. Los pacientes también presentan una discapacidad intelectual moderada así como parálisis del abducens. También se ha descrito intolerancia a la glucosa y ano imperforado.","Un síndrome genético raro caracterizado por anomalías esqueléticas, incluyendo estatura corta, bordado de la sutura metópica, fusión de las vértebras cervicales, hemisvertebrales torácicas, escoliosis, hipoplasia sacrales, falanges medias cortas. Los pacientes también tenían una discapacidad intelectual moderada y abduce parálisis."
"Es un trastorno aislado de plaquetas gigantes, hereditario y poco frecuente, caracterizado por trombocitopenia y trombopatía graves debido a defectos en la formación de las proplaquetas, así como activación plaquetaria en pacientes homocigotos. Clínicamente se manifiesta por episodios hemorrágicos recurrentes que incluyen epistaxis, hematomas espontáneos y menorragia.",Un trastorno hereditario aislado de plaquetas gigantes raras caracterizado por trombocitopenia severa y trombopatía debido a defectos en la formación de plaquetas y activación de plaquetas en pacientes homozigotos.
"El síndrome de microduplicación 16p11.2 proximal es un síndrome poco frecuente de anomalías cromosómicas, que resulta de una duplicación parcial del brazo corto del cromosoma 16. Está caracterizado por retraso del desarrollo y discapacidad intelectual de un grado muy variable, rasgos del espectro autista, trastorno obsesivo-compulsivo, trastorno por déficit de atención con hiperactividad, alteraciones del habla, hipotonía muscular, temblor, hiper- o hiporreflexia, convulsiones, microcefalia, anomalías en estudios de neuroimagen, disminución del índice de masa corporal y esquizofrenia o trastorno bipolar de forma más tardía.","El síndrome de microduplicación proximal 16p11.2 es un síndrome de anomalía cromosómica rara que resulta de una duplicación parcial del brazo corto del cromosoma 16 caracterizada por retraso en el desarrollo y discapacidad intelectual de un grado muy variable, espectro autista, obsesivo-compulsivo, trastorno de hiperatividad por déficit de atención, anormalidades de articulación del habla, hipotonia muscular, temblor, hiper- o hiporeflexia, convulsiones, microcefalia, anormalidades de neuroimagen, índice de masa corporal disminuido y esquizofrenia o trastorno bipolar más adelante en la vida."
Es una comunicación anómala entre una o más arterias o venas pulmonares que conduce a un cortocircuito anatómico intrapulmonar derecha-izquierda.,Una comunicación aberrante entre una o más arterias pulmonares y una o más venas pulmonares que conduce a un cambio anatómico intrapulmonar de derecha a izquierda.
"Es un trastorno neurodegenerativo caracterizado por una neuropatía sensitivo-motora grave y progresiva, que comienza en la lactancia con hipotonía, arreflexia, amiotrofia y diferentes grados de disgenesia del cuerpo calloso. Otras características adicionales incluyen retraso intelectual y del desarrollo psicomotor de leve a grave, y manifestaciones psiquiátricas que incluyen delirios paranoicos, depresión, alucinaciones y rasgos autistas. Los afectados suelen depender de una silla de ruedas en la segunda década de la vida y su esperanza de vida no sobrepasa la tercera década. La enfermedad se hereda según un patrón de herencia autosómico recesivo.","Un trastorno neurodegenerativo raro caracterizado por una neuropatía sensoriomotriz progresiva severa que comienza en la infancia con hipotonia, areflexia, amiotrofía y grados variables de disgenesis del cuerpo calloso. Las características adicionales incluyen retrasos intelectuales y de desarrollo de leve a grave, y manifestaciones psiquiátricas que incluyen delirios paranoicos, depresión, alucinaciones y características 'autistas'."
"Es una enfermedad neurológica poco frecuente, grave y potencialmente mortal, caracterizada por la ruptura espontánea de un aneurisma intracraneal en el espacio subaracnoideo. Por lo general, se presenta con una cefalea súbita muy intensa acompañada de náuseas, vómitos y síncope. Otros hallazgos pueden incluir signos neurológicos focales, parálisis del tercer y sexto pares craneales, convulsiones e insuficiencia cardíaca. Las complicaciones más inmediatas incluyen resangrado, hidrocefalia y convulsiones.","Una enfermedad neurológica rara y potencialmente mortal caracterizada por una ruptura repentina de un aneurisma intracraneal en el espacio subaracnóide. Por lo general presenta un dolor de cabeza repentino, severo y agotador acompañado de náuseas, vómitos y síncope. Otras características pueden incluir signos neurológicos focales, parálisis del tercer y sexto nervio, convulsiones y insuficiencia cardíaca."
"Es una forma hereditaria y poco frecuente de epidermólisis ampollosa simple caracterizada por la formación al nacimiento o durante la infancia de ampollas generalizadas con pigmentación marrón moteada o reticular que se desarrolla más tarde. La formación de ampollas suele ir acompañada de distrofia ungueal leve y queratodermia palmoplantar focal, y rara vez de milia, afectando principalmente a las extremidades y el tronco.","Un epidermólisis simple, heredada, caracterizada por el inicio neonatal o infantil de ampollas generalizadas con pigmentación marrón mantillada o reticulada que se desarrolla más tarde."
"Es una enfermedad neurológica poco frecuente caracterizada por afectación de las habilidades de procesamiento visual superiores y otras funciones corticales posteriores sin ninguna evidencia de anomalías oculares, con relativa conservación de la memoria y lenguaje en las primeras etapas, y atrofia de las regiones posteriores del cerebro.","Una enfermedad neurológica rara caracterizada por una deterioración de las habilidades de procesamiento visual más altas y otras funciones corticales posteriores sin ninguna evidencia de anomalías oculares, memoria y lenguaje relativamente intactos en las primeras etapas, y atrofia de las regiones cerebrales posteriores."
"Es un tumor mixto neuronal-glial poco frecuente caracterizado por una lesión supratentorial ocupante de espacio de localización periventricular, que asocia, a menudo, cambios quísticos prominentes. La característica histologica distintiva de esta neoplasia de bajo grado es su apariencia pseudopapilar con una única capa de células cuboideas alrededor de los vasos sanguíneos hialinizados, asociada a colecciones laminares o focales de neuronas. La presentación clínica es variable e inespecífica, presentándose con mayor frecuencia con cefalea y crisis epilépticas. El pronóstico es favorable después de la resección completa.","Un tumor neuronal-glial mixtos raro caracterizado por una lesión suprarentorial que ocupa el espacio en la ubicación periventricular, a menudo con un cambio quístico prominente. La característica histológica de este neoplasma de bajo grado es su apariencia pseudopapillar con una sola capa de células cuboides alrededor de los vasos sanguíneos hialinizados, asociados con hojas o colecciones focales de células neuronales. La presentación clínica es variable y no específica, con mayor frecuencia con dolor de cabeza y convulsiones. El pronóstico es favorable después de la resección completa."
"Es una displasia espondiloepimetafisaria poco frecuente caracterizada por talla baja grave de miembros cortos de inicio en la etapa prenatal, hipermovilidad articular, anomalías dentales, rasgos faciales dismórficos (incluyendo hipertelorismo, hipoplasia del tercio medio facial, macroglosia y prognatismo) y otras anomalías esqueléticas (como subluxación atlantoaxial que causa compresión de la médula espinal, cifoescoliosis, luxación de cadera o pies en mecedora). También puede ir acompañada de discapacidad intelectual leve.","Una displasia espondiloepimetafisial rara caracterizada por una estatura corta de extremidades cortas grave que comienza prenatalmente, hipermovilidad articular, anormalidades dentales, rasgos faciales dismorfos (incluyendo hipertelorismo, hipoplasia de la mitad de la cara, macroglosia y prognatismo) y otras anomalías esqueléticas (como subluxación atlantoaxial que causa compresión de la médula espinal, cifóscoliosis, dislocación de cadera o piezas rocker-bottom)."
"El somatomamotropinoma es un adenoma hipofisario funcionante, mixto y poco frecuente, caracterizado por la co-secreción de hormona del crecimiento y prolactina, que se manifiesta con signos y síntomas de ambos, acromegalia e hiperprolactinemia.","El somatomammotropinoma es un adenoma pituitario raro, mixtos y funcional caracterizado por la cosecresión de la hormona del crecimiento y la prolactina, que se manifiesta con signos y síntomas de acromegalia e hiperprolactinemia."
"El síndrome de colestasis - linfedema es un trastorno genético raro caracterizado por colestasis intrahepática neonatal, que a menudo se atenúa y se hace intermitente con la edad, y linfedema crónico grave que afecta principalmente a las extremidades inferiores. A menudo, los pacientes presentan malabsorción de las grasas que conduce a un retraso en el desarrollo y deficiencia de vitaminas liposolubles con sangrado, raquitismo y neuropatía. En el 25% de los casos, se produce cirrosis que se presenta durante la infancia o con posterioridad.","El síndrome de colesterol-linfedema es un trastorno genético raro caracterizado por colesterol intrahepático neonatal, que a menudo disminuye y se vuelve intermitente con la edad, y un linfedema crónico grave que afecta principalmente a las extremidades inferiores."
"La enfermedad de Huntington juvenil (EHJ) es una forma de la enfermedad de Huntington (EH), caracterizada por la aparición de signos y síntomas antes de los 20 años de edad.","La enfermedad juvenil de Huntington (JHD) es una forma de enfermedad de Huntington (HD; véase este término), caracterizada por el inicio de signos y síntomas antes de los 20 años de edad."
"Es un síndrome dismórfico/ de múltiples anomalías congénitas de base genética y poco frecuente caracterizado por agenesia del cuerpo calloso, discapacidad intelectual límite o leve, macrocefalia y rasgos faciales dismórficos (frente ancha, ojos muy separados). También se ha descrito la asociación con la malformación de Chiari tipo I.","Una rara anomalía congénita múltiple genética/síndrome dismorfo caracterizada por la agénesis del cuerpo calloso, discapacidad intelectual marginal o leve, macrocefalia y rasgos faciales dismorfos (frente ancha, ojos ampliamente espaciados)."
La miopatía nemalínica congénita grave es una forma grave de miopatía nemalínica (NM) caracterizada por una hipotonía grave con pequeños movimientos espontáneos en neonatos.,La miopatia congénita grave de la nemalina es una forma grave de miopatia de la nemalina (NM; véase este término) caracterizada por hipotonia grave con poco movimiento espontáneo en los recién nacidos.
