reference,actual
"Su médico realizará un ecocardiograma (prueba que usa ondas de sonido para medir la capacidad de su corazón para bombear sangre) antes de empezar a tomar fenfluramina, cada 6 meses durante el tratamiento y una vez de 3 a 6 meses después de su dosis final de fenfluramina.","Su médico le realizará un ecocardiograma (prueba que utiliza ondas sonoras para medir la capacidad de su corazón para bombear sangre) antes de que comience a tomar fenfluramina, cada 6 meses durante el tratamiento y una vez cada 3 a 6 meses después de la última dosis de fenfluramina."
"La mayoría de los abortos espontáneos ocurren muy temprano en el embarazo, a menudo antes de que la mujer sepa que está embarazada.","La mayoría de los abortos involuntarios ocurren muy temprano en el embarazo, a menudo antes de que una mujer sepa que está embarazada."
"Debe saber que el triazolam puede causarle somnolencia durante el día, disminuir su estado de alerta mental y aumentar el riesgo de que se caiga.","Debe saber que el triazolam puede hacerle sentir somnoliento durante el día, puede disminuir su estado de alerta mental y puede aumentar el riesgo de que pueda caerse."
Extracción de sangre o eliminación de coágulos de sangre si están elevando la presión intracraneal y causando la hernia.,Eliminar sangre o coágulos de sangre si están aumentando la presión dentro del cráneo y causando una hernia.
Existen otros tipos de DAV (llamados dispositivos percutaneos de asistencia ventricular) que se pueden colocar con técnicas menos invasivas para ayudar al ventrículo izquierdo o derecho.,Hay otros tipos de VAD (llamados dispositivos de asistencia ventricular percutánea) que se pueden colocar con técnicas menos invasivas para ayudar al ventrículo izquierdo o derecho.
La histamina y otros químicos causan los síntomas de su alergia.,Las histaminas y otras sustancias químicas causan los síntomas de la alergia.
Esto causa molestia en la vejiga.,Esto causa una molestia en su vejiga.
SISTEMA URINARIO.,El sistema urinario.
El fisioterapeuta también puede enseñarle cómo usar las muletas de manera correcta.,El fisioterapeuta también puede enseñarle a usar correctamente las muletas.
"Cuando la circulación de la sangre o la respiración de una persona se detienen, cada segundo cuenta.","Cuando el flujo de sangre de alguien o la respiración se detiene, los segundos cuentan."
La planta tiene 3 hojas de color verde brillantes y un tallo rojo.,La planta tiene 3 hojas verdes brillantes y un tallo rojo.
"Debe saber que la eszopiclona puede causarle somnolencia durante el día, disminuir su estado de alerta mental y aumentar el riesgo de que se caiga.","Debe saber que la eszopiclona puede hacerle sentir somnoliento durante el día, puede disminuir su estado de alerta mental y puede aumentar el riesgo de que pueda caerse."
Calcificación.,La calcificación.
Infección estomacal por Helicobacter pylori.,Infección por Helicobacter pylori en el estómago.
Se puede encontrar más información y apoyo para personas con síndrome de Tourette y sus familias en.,Se puede encontrar más información y apoyo para las personas con síndrome de Tourette y sus familias en:
El riesgo de accidente cerebrovascular aumenta a medida que se envejece.,El riesgo de accidente cerebrovascular aumenta a medida que envejece.
"Si el sistema tópico de lidocaína al 1.8% se desprende completamente o se levanta en los bordes, vuelva a fijarlo presionando firmemente los bordes del sistema tópico o las áreas levantadas.","Si el sistema tópico de lidocaína 1,8% se desprende por completo o se levanta en los bordes, vuelva a colocarlo presionando firmemente en los bordes del sistema tópico o en las áreas levantadas."
Cáncer (llamada neuropatía paraneoplásica).,Cáncer (llamado neuropatía paraneoplásica).
Use la hidromorfona rectal exactamente según lo indicado.,Utilice hidromorfonia rectal exactamente como fue indicado.
"Tener acantosis nigricans, una afección de la piel que la vuelve oscura y gruesa, especialmente alrededor de su cuello o axilas.","Tener acantosis nigricans, una afección de la piel en la que la piel se oscurece y se vuelve gruesa, especialmente alrededor del cuello o las axilas."
Un procedimiento oculoplástico es un tipo de cirugía que se practica alrededor de los ojos.,Un procedimiento oculoplástico es un tipo de cirugía que se realiza alrededor de los ojos.
Otras causas de secreción del oído incluyen.,Otras causas de la descarga del oído incluyen.
Diabetes mellitus (incluso diabetes gestacional).,Diabetes mellitus (incluida la diabetes gestacional)
ATENCIÓN PRIMARIA.,Cuidados primarios.
Rehusar caminar (cuando están involucrados los huesos de las piernas).,Negarse a caminar (cuando los huesos de las piernas están involucrados).
"Los antivirales, como el aciclovir, tienen poco o ningún beneficio.","Los medicamentos antivirales, como el aciclovir, tienen poco o ningún beneficio."
Este examen se puede hacer para diagnosticar.,Esta prueba puede hacerse para diagnosticar.
Registro de los hitos del desarrollo a los 18 meses.,Record de hitos del desarrollo: 18 meses.
"Allí, se secciona, se tiñe y se coloca en un portaobjetos de un microscopio para su análisis.","Allí se corta, se tiñe y se coloca en una lámina de microscopio para examinarla."
"Si queda embarazada mientras usa albuterol e ipratropio, llame a su médico.","Si queda embarazada mientras usa albuterol e ipratropium, llame a su médico."
La vacuna contra la COVID-19 de Janssen (Johnson and Johnson) no ha sido sometida a una revisión estándar para recibir la aprobación de la FDA para su uso.,La vacuna contra la COVID-19 de Janssen (Johnson and Johnson) no ha sido sometida a la revisión estándar para ser aprobada por la FDA para su uso.
Suele tomarse cada 12 horas.,Por lo general se toma una vez cada 12 horas.
Esto se conoce como la técnica de fractura quirúrgica.,Esto se llama la técnica de la fractura externa.
"También tienen pobre tono muscular y una capacidad mental reducida, al igual que órganos sexuales subdesarrollados.","También tienen un tono muscular deficiente, una capacidad mental reducida y órganos sexuales subdesarrollados."
"Agregar otro tratamiento, como la psicoterapia.","Añadiendo otro tratamiento, como la terapia de conversación."
Una herida abierta o sangrado.,Una herida abierta o sangrado.
La neuralgia del trigémino es un tipo de dolor crónico que afecta a la cara.,La neuralgia del trigémino (TN) es un tipo de dolor crónico que afecta a su cara.
"Probablemente, su médico deseará aumentar su dosis gradualmente.",Es probable que su médico quiera disminuir su dosis gradualmente.
No frote alcohol sobre las encías de su hijo.,No frote alcohol en las encías de su bebé.
Hable con su médico sobre usar un método de control de la natalidad para evitar un embarazo durante su tratamiento con gemcitabina.,Hable con su médico acerca de la posibilidad de usar anticonceptivos para prevenir el embarazo durante el tratamiento con gemcitabina.
El polvo no tiene que disolverse por completo en el líquido o alimento antes de que usted consuma la mezcla.,No es necesario que el polvo se disuelva completamente en el líquido o en el alimento antes de tomar la mezcla.
Alta tras cirugía de revascularización coronaria.,Los medicamentos antiplaquetarios son inhibidores de la P2Y12.
También se pueden desprender pedazos de placa y desplazarse hasta vasos sanguíneos más pequeños y bloquearlos.,"También pueden romperse trozos de placa y moverse a vasos sanguíneos más pequeños, bloqueándolos."
Tome el metilfenidato exactamente como se lo indicaron.,Tome el metilfenidato exactamente como le fue indicado.
"Si su médico le indicó que use dos aplicaciones en esa fosa nasal, repita los pasos 4 a 9.","Si su médico le ha indicado que use dos aerosoles en esa fosa nasal, repita los pasos 4 a 9."
El cuidado paliativo puede mejorar su calidad de vida.,Los cuidados paliativos pueden ayudar a mejorar su calidad de vida.
"Líquidos, a través de una vena (IV).",Fluidos a través de una vena (IV).
No atajar ni embestir a una persona con la cabeza.,No te toques ni te zambullas en una persona con la cabeza.
Se suturará la piel.,La piel está cosida.
Esta máquina hace el trabajo del corazón y los pulmones mientras estos se encuentran detenidos y le suministra al cuerpo sangre y oxígeno.,"Esta máquina hace el trabajo de su corazón y pulmones mientras están parados, y suministra a su cuerpo sangre y oxígeno."
"Micción frecuente, dolorosa o difícil.",Dificultad para conciliar el sueño o para permanecer dormido.
Algunas enfermedades también causan problemas en las piernas.,Ciertas enfermedades también causan problemas en las piernas.
El estado de la persona no mejora o empeora a pesar del tratamiento.,La condición de la persona no mejora o empeora a pesar del tratamiento.
"Luego, usted pasará a tomar pastillas para el dolor por vía oral o puede recibir inyecciones del medicamento.","Luego se le cambiarán a pastillas para el dolor que se toman por vía oral, o puede recibir inyecciones de medicamento."
Esto a menudo se hace con medicamentos quimioterapéuticos.,Esto se hace a menudo con medicamentos de quimioterapia.
Se puede tratar con medicamentos que desaceleran el tránsito normal del intestino.,Se pueden probar medicamentos para retrasar el movimiento normal del intestino.
Láseres para evitar que los vasos sanguíneos goteen.,Lasers para detener las fugas de los vasos sanguíneos.
Con base en los valores TNM y otros factores se asigna un estadio a su cáncer.,Se le asigna una etapa a su cáncer en función de los valores de TNM y otros factores.
Ellos decidirán si el animal debe ser capturado y aislado.,Ellos decidirán si el animal necesita ser capturado y aislado.
"Si este examen no eleva los niveles de la GH, existe una disminución en la cantidad de la GH humana almacenada en la hipófisis anterior.","Si esta prueba no eleva los niveles de GH, hay una cantidad reducida de hGH almacenada en la pituitaria anterior."
"Gorgoteo, sibilancias o hacen sonidos chillones.","Gurgullando, sibilancias o haciendo sonidos de silbidos."
Su médico o fisioterapeuta pueden enseñarle ejercicios para hacer en casa.,Su médico o fisioterapeuta quizás le hayan enseñado ejercicios para hacer en casa.
"Si se inyectará belimumab por vía subcutánea usted mismo en su casa o si un amigo o pariente le inyectará el medicamento, su médico le mostrará a usted o a la persona que inyectará el medicamento cómo inyectarlo.","Si va a inyectarse belimumab por vía subcutánea en casa o si un amigo o familiar le inyectará el medicamento, su médico le mostrará a usted o a la persona que le inyectará el medicamento cómo inyectarlo."
La cladribina puede ocasionar efectos secundarios.,La cladribina puede causar efectos adversos.
Dopamina: 65 a 400 microgramos (mcg) /24 horas (420 a 2612 nmol/24 horas).,"Dopamina: 65 a 400 microgramos (mcg) / 24 horas (420 a 2612 nmol/24 horas) En el caso de las dosis más altas, se debe administrar una dosis de dopamina de 1 a 2 veces por día."
No pueden recibir una vacuna contra la COVID-19 debido a un historial de reacción a la vacuna o a un ingrediente de la misma.,No pueden recibir una vacuna contra la COVID-19 debido a una historia de reacción a la vacuna contra la COVID-19 o a un ingrediente de la vacuna.
El candesartán también se usa solo o en combinación con otros medicamentos para tratar la insuficiencia cardíaca congestiva (afección en la que el corazón no puede bombear suficiente sangre a otras partes del cuerpo).,Candesartan también se utiliza solo o en combinación con otros medicamentos para tratar la insuficiencia cardíaca congestiva (una afección en la que el corazón no puede bombear suficiente sangre a las otras partes del cuerpo).
La mayoría de las hernias en los niños sanan por sí solas.,La mayoría de las hernias en niños se curan por sí solas.
"La solución, la loción, las almohadillas y el gel de la mayoría de las marcas se aplican dos veces al día.","La solución, loción, pledgets, y la mayoría de las marcas de gel se aplican dos veces al día."
¿Cómo se aseguran los objetos personales?,¿Qué seguridad tienen las pertenencias personales?
Pregunte a su médico si no está seguro de que estas infecciones sean comunes en su área.,Consulte con su médico si no está seguro de si estas infecciones son comunes en su área.
No tome más de seis tabletas a menos que su doctor lo indique de manera específica.,No tome más de seis comprimidos para un dolor de cabeza a menos que su médico le indique específicamente que lo haga.
No vaya a restaurantes u otros lugares donde no pueda usar una mascarilla o coma o beba cerca de otras personas hasta después de este tiempo.,No vaya a restaurantes u otros lugares donde no pueda usar una máscara o comer o beber con otras personas hasta después de esta hora.
Los tumores estromales ocurren generalmente durante la infancia.,Los tumores estomales suelen aparecer durante la infancia.
"Deberá utilizar un método anticonceptivo no hormonal fiable para evitar el embarazo mientras esté tomando tamoxifeno, y durante 2 meses después del tratamiento.",Necesitará utilizar un método anticonceptivo no hormonal fiable para prevenir el embarazo mientras esté tomando tamoxifeno y durante los 2 meses posteriores a su tratamiento.
Es una trastorno que se transmite de padres a hijos.,La anemia falciforme es un trastorno hereditario en las familias.
"A medida que usted se pasa de la fecha prevista de parto, la placenta puede no trabajar tan bien como antes.","A medida que pasa la fecha de parto, la placenta puede no funcionar tan bien como antes."
Determinar si hay daño a un músculo o qué tan grave es.,Determinar si un músculo está dañado o qué tan dañado está.
"Si la frecuencia cardíaca es superior a 100 latidos por minuto, el puntaje del bebé es 2 en frecuencia cardíaca.","Si el ritmo cardíaco es mayor de 100 latidos por minuto, el bebé obtiene una puntuación de 2 para la frecuencia cardíaca."
Nivel de fósforo en la sangre.,El nivel de fósforo en la sangre.
Evite saltar o correr.,Evite saltar o correr.
"Si aún tiene síntomas de infección después de terminar el linezolid, llame a su médico.","Si sigue teniendo síntomas de infección después de terminar de tomar linezolid, llame a su médico."
Evite los productos que puedan irritar la vejiga tales como.,"Evite los productos que puedan irritar la vejiga, como los"
"Cuando se tienen más hormonas tiroideas de lo necesario, se agilizan las funciones del cuerpo y causa síntomas que incluyen.",Tener más hormonas tiroideas de las que necesita acelera las funciones de su cuerpo y causa síntomas que incluyen:
Enfermedad renal terminal.,Enfermedad renal en estadio terminal.
El dolor generalmente disminuye en unos cuantos días.,El dolor debería disminuir en unos días.
Enjuáguese la boca 4 veces al día con una solución de sal y bicarbonato de soda.,Enjuague la boca 4 veces al día con una solución de sal y bicarbonato de sodio.
Alta tras cirugía de válvulas cardíacas.,Aspirina y enfermedades del corazón.
Muchas personas con este problema son capaces de llevar vidas activas.,Muchas personas con este problema son capaces de mantener una vida activa.
"Si los problemas cognitivos comienza más de un año después de los problemas del movimiento, el diagnóstico es demencia por enfermedad de Parkinson.","Si los síntomas cognitivos comienzan dentro de un año de problemas de movimiento, el diagnóstico es demencia con cuerpos de Lewy."
"Una prueba de cortisol mide el nivel de cortisol en la sangre, orina o saliva para ver si sus niveles son normales.","Una prueba de cortisol mide el nivel de cortisol en su sangre, orina o saliva para ver si sus niveles son normales."
"Consulte con su proveedor de atención médica si tiene dolor abdominal severo que no desaparece, especialmente si se presenta con diarrea.","Comuníquese con su proveedor de atención médica si tiene dolor abdominal severo que no desaparece, especialmente si se produce con diarrea."
Mida su presión arterial.,Mide tu presión arterial.
La Administración de Alimentos y Medicamentos de los Estados Unidos (FDA) no ha aprobado o admitido el uso de esta terapia para estas afecciones.,La Administración de Alimentos y Medicamentos de los Estados Unidos (FDA) no ha autorizado o aprobado el uso de HBOT para estas afecciones.
Llanto excesivo como si se tuviera dolor.,Exceso de llanto como si estuviera sufriendo.
Se recomienda asesoría genética para las personas con antecedentes familiares de alcaptonuria que estén contemplando la posibilidad de tener hijos.,Se recomienda asesoramiento genético para personas con antecedentes familiares de alcaptonuria que estén considerando tener hijos.
Líquido abdominal infectado (peritonitis).,Fluido abdominal infectado (peritonitis)
"La inflamación a raíz de esta acumulación hace que entre la encía y los dientes se formen ""bolsas"" o huecos anormales.","La inflamación que se produce por esta acumulación hace que se forme una ""bolsa"" anormal entre las encías y los dientes."
"Informe a su médico y farmacéutico si está tomando o planea tomar o dejar de tomar cualesquiera de los siguientes medicamentos: benzodiacepinas como alprazolam (Xanax), diazepam (Diastat, Valium), estazolam, flurazepam, lorazepam (Ativan) y triazolam (Halcion); carbamazepina (Carbatrol, Tegretol, otros); eritromicina (Eryc, E.E, S., otros); ketoconazol; otros medicamentos narcóticos para el dolor medicamentos para enfermedades mentales; relajantes musculares que incluyen ciclobenzaprina (Amrix) y metaxalona (Skelaxin); fenitoína (Dilantin, Phenytek); rifampicina (Rimactane, en Rifamate, Rifater); ritonavir (Norvir, en Kaletra, Technivie, Viekira Pak); sedantes pastillas para dormir o tranquilizantes.","Informe a su médico si está tomando, planea tomar o planea dejar de tomar alguno de los siguientes medicamentos: benzodiazepinas como alprazolam (Xanax), diazepam (Diastat, Valium), estazolam, flurazepam, lorazepam (Ativan) y triazolam (Halcion); carbamazepina (Carbatrol, Tegretol, otros); eritromicina (Eryc, E. E. S., otros); cetonazol; otros analgésicos narcóticos; medicamentos para enfermedades mentales; relajantes musculares, incluidos la ciclobenzaprina (Amrix) y la metaxalona (Skelaxin); fenitoína (Dilantin, Phenytek); (Rimactane, Rifamate, Rifater); ritonavir (Norvir, Kaletra, Techni, Vivie Pakira); sedantes; pastillas para dormir; o tranquilizantes."
"Pancreatitis (náuseas, vómito, y dolor abdominal).","Pancreatitis (náuseas, vómitos y dolor abdominal)."
No tome este medicamento si usted está embarazada.,No tome ramipril si está embarazada.
Puede tener molestias debido al stent que continuará en su lugar hasta que es removido posteriormente.,Puede sentir molestias por el stent que continuarán en su lugar hasta que se le retire en un momento posterior.
El valor normal para la FA total es 44 a 147 unidades internacionales por litro (UI/L) o 0.73 a 2.45 microkatal por litro (µKat/L).,"El valor normal para la ALP total es de 44 a 147 unidades internacionales por litro (UI/L) o de 0,73 a 2,45 microkatal por litro (μkat/L)."
Ellos no requerirán cuidados especiales ni controles distintos a los chequeos de rutina.,No necesitarán atención especial ni seguimiento aparte de sus chequeos de rutina.
"Sin embargo, si otros órganos han resultado lesionados, la recuperción dependerá de la extensión de dichas lesiones y las afecciones médicas subyacentes.","Sin embargo, si otros órganos también han sido lesionados, la recuperación dependerá de la extensión de esas lesiones y de las condiciones médicas subyacentes."
Evitar alimentos que provocan la alergia involucra leer las etiquetas de los alimentos cuidadosamente.,"Para evitar los alimentos que provocan el problema, hay que leer con cuidado las etiquetas de los alimentos."
"Los resultados de exámenes físicos, de sangre y orina, y las pruebas de imágenes son normales.","Los resultados del examen físico, análisis de sangre y orina, y las pruebas de imagen son normales."
"Una obstrucción, un crecimiento o un tumor en las vías respiratorias.","Un bloqueo, crecimiento o tumor en las vías respiratorias."
Por qué los bebés regurgitan.,Por qué los bebés vomitan.
Si ha usado la inyección de hidromorfona durante más de varios días no deje de usarla de forma repentina.,"Si ha utilizado la inyección de hidromorfón durante más de unos pocos días, no deje de usarla de repente."
La mayoría de los casos se da a raíz de un problema en el cerebro y el sistema nervioso que puede afectar la voz.,La mayoría de los casos son el resultado de un problema en el cerebro y el sistema nervioso que puede afectar la voz.
Estos se denominan accidentes cerebrovasculares silenciosos.,Se llaman golpes silenciosos.
Algunos cánceres causados por mutaciones del PTEN se pueden tratar con una terapia dirigid.,Algunos cánceres causados por mutaciones de PTEN pueden tratarse con terapia dirigida.
Recursos de la comunidad.,Recursos comunitarios.
Cuándo usted comienza a beber demasiado.,Cuando empieza a beber demasiado.
"Antibióticos tópicos (aplicados a la piel) como clindamicina, eritromicina o dapsona.","Antibióticos tópicos (aplicados en la piel) como la clindamicina, la eritromicina o la dapsona."
Las islas del Caribe.,Las islas del Caribe.
"La clorfeniramina se usa para aliviar el enrojecimiento, la picazón y el lagrimeo de ojos; los estornudos; la irritación de nariz o garganta; y la secreción nasal ocasionados por las alergias, la fiebre del heno y el resfriado común.","La clorfeniramina alivia los ojos rojos, con picazón y lagrimeo; los estornudos; la picazón en la nariz o la garganta; y el secreción nasal causada por alergias, fiebre del heno y el resfriado común."
Fiebre superior a 101°F (38.3ºC) o escalofríos.,Una fiebre mayor a 101°F (38.3°C) o escalofríos.
"Sin tratamiento, la DCS ocasiona daño continuo y permanente al sistema nervioso.","Si no se trata, la ECS provoca un daño continuo y permanente al sistema nervioso."
La meningitis por Gram negativas es más común en los bebés que en los adultos.,La meningitis gramnegativa es más común en los bebés que en los adultos.
Aumento de la presión intracraneal.,El aumento de la presión intracraneal.
Erupción (usualmente una reacción alérgica).,Erupción cutánea (generalmente una reacción alérgica).
REFRIGERIOS.,- ¿Qué es eso?
También pueden ser más de un agujero pequeño en el tabique o en la pared entre las dos cámaras.,También pueden ser más de un pequeño agujero en el tabique o pared entre las dos cámaras.
La mejor clase es el oxígeno líquido debido a que.,El oxígeno líquido es el mejor tipo de usar porque.
"Hay algunas mujeres que no deberían dar pecho, como las que tienen VIH o consumen drogas ilegales.","Hay algunas mujeres que no deben amamantar, como las que tienen VIH o que toman drogas ilegales."
Hable con el médico acerca del significado de los resultados específicos de su examen.,Hable con su médico sobre el significado de los resultados de sus pruebas.
Problemas del desarrollo del feto como hidrocefalia o espina bífida.,"Problemas de desarrollo, como hidrocefalia o espina bífida."
El ácido aminolevulínico puede ocasionar otros efectos secundarios.,El ácido aminolevulínico puede causar otros efectos adversos.
Los riesgos de la cirugía para el codo de tenista son.,Los riesgos de la cirugía de codo de tenista lo son.
Un análisis de sangre llamado A1c puede comprobar cómo está manejando su diabetes.,Un análisis de sangre llamado A1C puede comprobar cómo está manejando su diabetes.
Se pueden realizar pruebas de ADN para diagnosticar los portadores del tipo A y del tipo B.,Se pueden hacer pruebas de ADN para diagnosticar portadores de los tipos A y B.
El proveedor de atención médica llevará a cabo un examen físico.,El proveedor de atención médica hará un examen físico.
"Con este tejido, se remodela luego la nueva mama.",El tejido se forma entonces en un nuevo seno.
Es raro que un cáncer empiece su desarrollo en el hueso.,El cáncer que comienza en un hueso es poco común.
Movimientos que ocurren una y otra vez y sin ritmo.,Movimientos que ocurren una y otra vez y no tienen un ritmo.
"Accidente cerebrovascular: Cuando el riego sanguíneo al cerebro se bloquea parcial o totalmente, causa un accidente cerebrovascular.","Cuando el suministro de sangre al cerebro está parcial o completamente bloqueado, causa un derrame cerebral."
"A continuación, se encuentran los síntomas de una intoxicación con merbromina en diferentes partes del cuerpo.",A continuación se presentan los síntomas de envenenamiento por merbromina en diferentes partes del cuerpo.
"Al cooperar con los trabajadores de la salud estatales, usted puede ayudarlos a localizar la fuente de una infección o prevenir la propagación de una epidemia.","Al cooperar con los trabajadores de la salud del estado, puede ayudarlos a localizar la fuente de una infección o prevenir la propagación de una epidemia."
"Le preguntarán si fuma y, de ser así, qué cantidad y por cuánto tiempo lo ha hecho.","Se le preguntará si fuma, y si lo hace, cuánto y por cuánto tiempo."
"Si usted consume alcohol, deje de hacerlo.","Si usted consume alcohol, deje de hacerlo."
"Fenitoína, fenobarbital.",Fenitoína y fenobarbital.
Las razones por las que las personas tienen incontinencia intestinal incluyen.,Las razones por las que las personas tienen incontinencia intestinal incluyen:
Confiar que los padres van a regresar.,Confía en que sus padres regresarán.
Ejemplos de trastornos alimenticios son.,Ejemplos de trastornos de la alimentación son.
Qué preguntarle a su médico después de un reemplazo de rodilla; Reemplazo de rodilla - después - qué preguntarle a su médico; Artroplastia de rodilla - después - qué preguntarle a su médico.,Qué debe preguntar a su médico después de la sustitución de rodilla; Qué debe preguntar a su médico después de la sustitución de rodilla; Artroplastia de rodilla - Después de - Qué debe preguntar a su médico.
Su médico le podría ordenar algunas pruebas de laboratorio para comprobar la respuesta de su cuerpo a la inyección de clindamicina.,Su médico puede ordenar ciertas pruebas de laboratorio para comprobar la respuesta de su cuerpo a la inyección de clindamicina.
La fluocinolona pertenece a una clase de medicamentos llamados corticoesteroides.,La fluocinolona pertenece a una clase de medicamentos llamados corticosteroides.
"Dolor de los músculos, la espalda o las articulaciones.","Dolor muscular, de espalda o de las articulaciones."
Llámelo si usted o su hijo notan efectos secundarios tales como.,Llame a su proveedor si usted o su hijo nota efectos secundarios tales como:
"Si su hijo no toma la dosis completa de gránulos de dabigatrán, no le dé otra dosis en este momento.","Si su hijo no toma la dosis completa de dabigatran, no le dé otra dosis en este momento."
Tanto hombres como mujeres pueden perder interés en el sexo.,Tanto hombres como mujeres pueden perder interés en el sexo.
"Informe a su médico y farmacéutico si es alérgico a la testosterona, a cualquier otro medicamento o a cualquiera de los ingredientes en los productos de testosterona tópica.","Informe a su médico y farmacéutico si es alérgico a la testosterona, a cualquier otro medicamento o a cualquiera de los ingredientes de los productos tópicos de testosterona."
Sonda de alimentación nasogástrica.,El tubo de alimentación nasogástrica.
Tiene la presión arterial inferior o superior a lo que es normal para su hijo.,Tiene la presión arterial más baja o más alta de lo normal para su hijo.
Frote un poco de leche materna sobre el pezón después de amamantar para protegerlo.,Frote un poco de leche materna en el pezón después de alimentarlo para protegerlo.
Es posible que le realicen las siguientes pruebas para medir su función hepática.,Puede que le hagan las siguientes pruebas para medir la función hepática.
"Esto le permitirá evaluar la reacción de cada niño, adecuar las explicaciones a su edad y responder a sus preguntas en privado.","Esto le permitirá medir la reacción de cada niño, adaptar las explicaciones a su edad y responder a sus preguntas en privado."
Un resultado normal a veces se reporta como negativo.,Un resultado normal a veces se informa como negativo.
Actúa al relajar los músculos cardíacos hiperactivos.,Funciona relajando los músculos cardíacos hiperactivos.
No deje de tomar milnaciprán sin hablar con su médico.,No deje de tomar milnacipran sin hablar con su médico.
"En la mayoría de los casos, los anticuerpos de glóbulos rojos Kell se desarrollan en el tiempo tras haber sido expuesto a través de varias transfusiones de sangre.","En la mayoría de los casos, los anticuerpos de Kell RBC se desarrollan con el tiempo después de la exposición a través de varias transfusiones de sangre."
Alta tras extirpación laparoscópica de la vesícula biliar.,Cálculos biliares - flujo.
El tratamiento depende de la causa y el tipo de dolor.,El tratamiento depende de la causa y el tipo de dolor.
"Por lo general, se toma dos veces al día y debe tomarse de forma consistente, ya sea siempre con alimentos o siempre sin alimentos cada vez.","Por lo general se toma dos veces al día y debe tomarse de forma constante, siempre con alimentos o siempre sin alimentos cada vez."
Lávese una o dos veces al día y también después del ejercicio.,"Lavarse una o dos veces al día, y también después de hacer ejercicio."
Examen de la densidad ósea.,Prueba de densidad ósea.
Debilidad o dificultad para mover un lado del cuerpo o ambos.,Debilidad o dificultad para mover uno o ambos lados del cuerpo.
Los síntomas del síndrome de Down varían de una persona a otra y pueden ir de leves a graves.,Los síntomas del síndrome de Down varían de persona a persona y pueden variar de leves a severos.
"La intensidad de su fatiga depende del tipo de cáncer que tenga, el estadio del cáncer y de los tratamientos.","La gravedad de la fatiga depende del tipo de cáncer que tenga, de la etapa del cáncer y de los tratamientos que reciba."
"Por ejemplo, averigüe si su hospital tiene.","Por ejemplo, averigüe si su hospital lo ha hecho."
"El contacto directo, a través de una herida en la piel, con un animal infectado o su cadáver (con mayor frecuencia un conejo, una rata almizclera, un castor o una ardilla).","Contacto directo, a través de una rotura en la piel, con un animal infectado o su cadáver (más a menudo un conejo, rata almizcler, castor o ardilla)."
"Presenta sangre en la orina, orina turbia, necesidad frecuente o urgente de orinar o una secreción del pene o la vagina.","Tiene sangre en la orina, orina turbia, necesidad frecuente o urgente de orinar, o secreción del pene o la vagina."
Inhale lentamente por la nariz y presione el aplicador del atomizador.,Inhale lentamente por la nariz y presione el aplicador de pulverización.
Su proveedor también le puede prescribir analgésicos.,Su médico también puede recetarle medicamentos para el dolor.
Tercer trimestre del embarazo: 48 a 150 a 300 o más ng/mL o 152.64 a 477 a 954 o más nmol/L.,"Tercer trimestre de embarazo: 48 a 150 a 300 o más ng/mL o 152,64 a 477 a 954 o más nmol/L."
"Infecciones: Como infecciones del tracto urinario, neumonía y gripe.","Infecciones, como infecciones del tracto urinario, neumonía y gripe."
