reference,actual
"Es un síndrome hereditario poco frecuente de predisposición al cáncer definido en individuos que cumplen los criterios de Ámsterdam para el cáncer colorrectal hereditario no polipósico (CCHNP) pero sin alteraciones, ni somáticas ni germinales, en los genes de reparación de errores de emparejamiento (MMR; por sus siglas en inglés) del ADN.","Síndrome predisponente hereditario de cáncer caracterizado por el cumplimiento de los criterios de Amsterdam para el cáncer colorrectal no polipósis hereditario (HNPCC) pero sin alteraciones, ya sea somáticas o germinativas, en los genes de reparación de desajuste de ADN (MMR)."
"El linfoma oculocerebral primario es un linfoma no-Hodgkin (típicamente linfoma difuso de células grandes B) extranodal, primario, órgano-específico, poco frecuente, que afecta simultáneamente a los compartimentos intraoculares (retina, cámara vítrea, nervio óptico, úvea y otros) y al sistema nervioso central (comúnmente cerebelo, médula espinal o piamadre). Los síntomas de presentación varían dependiendo de la localización del tumor y pueden incluir opacidades vítreas (moscas volantes o cuerpos flotantes) o visión borrosa, hipertensión intracraneal (dolor de cabeza, vómitos, papiledema) y/o deficiencias neurológicas focales.","El linfoma oculocerebral primario es un linfoma no-Hodgkin extranodal raro, primario y específico para cada órgano (linfoma de células B grandes típicamente difuso), que afecta simultáneamente a los compartimentos intraoculares (retina, vómito, nervio óptico, uvea y otros) y al sistema nervioso central (generalmente cerebelo, médula espinal o pia mater). Los síntomas que presentan varían según la localización del tumor y pueden incluir floteadores vitreos o visión borrosa, presión intracraneal elevada (dolor de cabeza, vómitos, papilledema) y/o déficits neurológicos focales."
"Es un trastorno neurológico de origen genético y poco frecuente caracterizado por la asociación de leucodistrofia hipomielinizante y displasia espondilometafisaria. Los pacientes se presentan en la infancia con incapacidad o retraso de la deambulación independiente, deterioro motor lentamente progresivo, espasticidad, ataxia, debilidad proximal y contracturas articulares. Otras manifestaciones adicionales incluyen leve deterioro cognitivo, talla baja, escoliosis, articulaciones ensanchadas y deformadas, disartria, nistagmo, defectos visuales y características levemente dismórficas, entre otras. El modo de herencia es recesivo ligado al cromosoma X.","Un trastorno neurológico genético raro caracterizado por la asociación de la leucodistrofia hipomielinante con la displasia del espondilometafisial. Pacientes presentes en la infancia con ausencia o retraso en la capacidad de caminar de forma independiente, deterioro motor progresivo lento, espasticidad, ataxia, debilidad próximal y contracciones articulares. Manifestantes adicionales incluyen deterioro cognitivo leve, estatura corta, escoliosis, articulaciones agrandadas y deformadas, disartría, nistagmo, defectos visuales y características ligeramente dismorficas, entre otros. El modo de herencia es recesivamente ligado a X."
"El síndrome tipo Proteus describe a aquellos pacientes que no cumplen los criterios diagnósticos para el síndrome de Proteus (consulte este término), pero que comparten una multitud de rasgos clínicos característicos de la enfermedad.","El síndrome similar a Proteus describe a los pacientes que no cumplen con los criterios de diagnóstico del síndrome de Proteus (ver este término), pero que comparten una multitud de características clínicas características de la enfermedad."
El síndrome similar al síndrome por isotretinoina es una fenocopia de la embriopatía por isotretinoina.,El síndrome similar a la isotretinoína es una fenocopia de la embriopatía de la isotretinoína.
Es una malformación congénita poco frecuente de las extremidades caracterizada por ausencia parcial o total del radio.,Malformación congénita rara de las extremidades caracterizada por ausencia parcial o total del radio.
"Es la forma más común de síndrome de Robinow (SR) caracterizada por un acortamiento de las extremidades entre leve y moderado, y anomalías en cabeza, cara y genitales externos.","El tipo más común de síndrome de Robinow (RS) caracterizado por un acortamiento leve a moderado de las extremidades y anomalías de la cabeza, la cara y los genitales externos."
"El déficit de carnitina palmitoiltranferasa II (CPT II) es una enfermedad metabólica hereditaria que afecta a la oxidación mitocondrial de los ácidos grasos de cadena larga (LCFA). Se conocen tres formas del déficit de CPT II: forma miopática, forma infantil grave y forma neonatal (ver estos términos).",La deficiencia de palmitoyltransferasa II de carnitina (CPT II) es un trastorno metabólico hereditario que afecta a la oxidación mitocondrial de ácidos grasos de cadena larga (LCFA).
"Describe un grupo de restos uracales remanentes , que se encuentran con mayor frecuencia en varones que en mujeres, causados por el cierre incompleto del uraco (un remanente embrionario del alantoides) durante el desarrollo prenatal y que, por lo general, son asintomáticos (descubriéndose como un hallazgo incidental en estudios radiológicos). T también se pueden presentar como drenaje umbilical (en el uraco persistente o el seno uracal), masa infraumbilical y dolor, o complicaciones tales como obstrucción e infección. Estas anomalías incluyen el uraco persistente, el seno uracal, el quiste uracal y el divertículo uracal.","La anomalía uracal congénita (AUC) describe un grupo de restos uracales, que se encuentran con mayor frecuencia en hombres que en mujeres, que resultan del cierre incompleto del uraco (un remanente embrionario de los allantois) durante el desarrollo prenatal, y que suelen ser asintomáticas (y se encuentran como un hallazgo incidental en un estudio radiológico), pero también pueden presentarse con descarga umbilical (en uraco o uraco senus), masa infraúmblica y dolor, o con complicaciones como obstrucción e infección."
"Es un grupo poco frecuente de trastornos caracterizados por insuficiencia irreversible de órganos y/o sistemas orgánicos, o que presentan insuficiencia después de haberse sometido a tratamientos médicos y quirúrgicos alternativos, para los cuales el beneficio de un trasplante supera el riesgo de continuar con dichos tratamientos alternativos.","Se han utilizado un grupo de trastornos raros con disfunción irreversible de órganos y/o sistemas o los efectos de disfunción después de tratamientos médicos y quirúrgicos alternativos, para los cuales los beneficios del trasplante superan el riesgo de continuar con modalidades alternativas."
"Es una forma de retorno venoso pulmonar congénito en el que una o algunas venas pulmonares drenan en la aurícula derecha o en alguno de sus afluentes, en lugar de hacerlo en la aurícula izquierda. Algunos afectados pueden estar asintomáticos, mientras que otros pueden manifestar signos inespecíficos, tales como infecciones respiratorias frecuentes, cansancio y disnea de esfuerzo.","Una forma de regreso venoso pulmonar congénito en el que una o varias de las venas pulmonares drenan en el auricular derecho o uno de sus afluentes en lugar del auricular izquierdo. Algunos pacientes pueden ser asintomáticos mientras que otros pueden manifestarse con signos no específicos como infecciones respiratorias frecuentes, fatiga y disnea por esfuerzo."
Está enfermedad se describe en  Hiperoxaluria primaria,Esta enfermedad se describe bajo hiperoxaluria primaria
"Es un trastorno poco frecuente que afecta a múltiples estructuras oculares caracterizado por una disminución de la agudeza visual en varones debido a una degeneración macular juvenil. En estadios avanzados se observa características clínicas como hemorragia vítrea, desprendimiento de retina y glaucoma neovascular.",Un trastorno raro que implica múltiples estructuras del ojo caracterizado por una reducción de la agudeza visual en los hombres debido a la degeneración macular juvenil.
"La trisomía 5p es una anomalía cromosómica resultante de la duplicación de un segmento de tamaño variable del brazo corto del cromosoma 5, que implica habitualmente la banda distal 5p15. La presentación clínica es variable, pero se asocia siempre con una discapacidad intelectual grave.","La trisomía 5p es una anomalía cromosómica resultante de la duplicación de un segmento de tamaño variable del brazo corto del cromosoma 5, que por lo general involucra la banda distal 5p15. La presentación clínica es variable pero siempre está asociada con un déficit intelectual grave."
"Es una enfermedad cerebral de pequeños vasos de origen genético poco frecuente caracterizada por accidentes cerebrovasculares isquémicos recurrentes, a menudo con predilección la protuberancia, que debuta típicamente en la cuarta o quinta década de la vida. Los pacientes presentan alteraciones cognitivas y motoras progresivas con síntomas piramidales, bulbares y cerebelosos, entre otros. La neuroimagen muestra múltiples infartos lacunares, afectando típicamente a la protuberancia, así como una leucoencefalopatía variable en los hemisferios cerebrales.","Una enfermedad genética rara de los vasos cerebrales pequeños caracterizada por accidentes cerebrales isquémicos recurrentes, a menudo con una predilección por los pons, con un inicio típico en la cuarta o quinta década de la vida. Los pacientes presentan deterioro cognitivo y motor progresivo con síntomas piramidal, bulbar y cerebellar, entre otros. La imagen cerebral muestra múltiples infartos lacunarios, típicamente con la participación de los pons, así como leukoencefalopatía variable de los hemisferios cerebrales."
"Es una forma poco frecuente y grave de mucolipidosis caracterizada por un retraso del crecimiento, anomalías esqueléticas (disostosis múltiple, craneosinostosis, contracturas articulares y osteopenia), dismorfia facial, piel rígida, obstrucción de las vías respiratorias, cardiomegalia y retraso global del desarrollo grave.","Una forma rara y grave de mucolipidosis caracterizada por retraso en el crecimiento, anormalidades esqueléticas (disostosis multiplexa, craniosinosostosis, contracciones de las articulaciones y osteopenia), dismorfismo facial, rigidez de la piel, vías respiratorias obstructivas, cardiomegalia y retraso global grave en el desarrollo."
"El síndrome de talla baja - atresia del conducto auditivo - hipoplasia mandibular - anomalías esqueléticas es un síndrome dismórfico / por múltiples anomalías congénitas, genético y poco frecuente. Está caracterizado por talla baja, pérdida auditiva conductiva debida a atresia bilateral del canal auditivo, hipoplasia mandibular y anomalías esqueléticas múltiples, que incluyen hipoplasia bilateral humeral, sinostosis escapulohumeral, retraso en la osificación del pubis, luxación central de cadera y defectos del fémur proximal, así como talipes equinovarus bilaterales, pulgares implantados proximalmente e hiperlordosis lumbar. La dismorfia craneofacial asociada incluye micro / escafocefalia, hipoplasia malar, paladar ojival y pabellón de la oreja displásico, simple, con fositas / apéndices preariculares.","El síndrome de anomalías del canal auditivo de estatura corta-hipoplasia-mándibular-esquelética es un síndrome raro, genético, de anomalías congénitas múltiples/dismorfo caracterizado por una estatura corta, pérdida conductiva de la audición debido a la atresia bilateral del canal auditivo, hipoplasia mandibular y anomalías esqueléticas múltiples, incluyendo hipoplasia humeral bilateral, sinostosis humeroscapular, ossificación tardía de la rami pubis, dislocación central de las caderas y defectos de la fémora proximales, así como talipes equinovarus bilateral, pulgares implantados cercanamente e hiperlordosis lumbar."
"Es un síndrome neuro-oftalmológico genético poco frecuente caracterizado por microcefalia post-natal progresiva y convulsiones de inicio temprano, asociado a retraso global del desarrollo, deterioro visual cortical bilateral y discapacidad intelectual de moderada a grave. Otras manifestaciones incluyen talla baja, hipotonía generalizada y complicaciones pulmonares, tales como infecciones respiratorias recurrentes y bronquiectasias. Las pruebas de cribado auditivo y metabólico son normales.","El síndrome de retraso del desarrollo es un síndrome raro, genético y neurooftalmológico caracterizado por convulsiones postnatal, microcefalia progresiva y aparición temprana, asociado con retraso en el desarrollo global, deterioro visual cortical bilateral y discapacidad intelectual moderada a grave."
"La megalocórnea aislada congénita es un defecto genético, no sindrómico, del desarrollo del segmento anterior del ojo, caracterizado por aumento bilateral del diámetro corneal (> 12,5 mm) y por una cámara ocular anterior profunda, sin aumento de la presión intraocular. Puede manifestarse con miopía de leve a moderada, así como fotofobia e iridodonesis (debido a la hipoplasia del iris). Las complicaciones asociadas incluyen dislocación de la lente, desprendimiento de retina, desarrollo de cataratas preseniles y glaucoma secundario.","La megalornea congénita aislada es un defecto genético y no síndromico del desarrollo del segmento ocular anterior caracterizado por un aumento bilateral del diámetro de la córnea (> 12,5 mm) y una cámara ocular anterior profunda, sin una elevación de la presión intraocular. Puede manifestarse con miopía leve a moderada, así como fotofobia y iridonésis (debido a la hipoplasia de la iris). Las complicaciones asociadas incluyen la dislocación de las lentes, el desprendimiento de la retina, el desarrollo de la catarata presenílica y el glaucoma secundario."
"Es una forma de cáncer de colon hereditario no polipósico caracterizada por el desarrollo de una neoplasia sebácea cutánea y al menos una neoplasia visceral, más frecuentemente un carcinoma gastrointestinal. Los tumores malignos suelen ser múltiples y se producen a una edad temprana, pero suelen ser de bajo grado y tienen una incidencia relativamente baja de metástasis. Los tumores sebáceos suelen ser múltiples, siendo los adenomas sebáceos los más frecuentes. También se ha descrito la presencia de múltiples queratoacantomas, normalmente localizados en la cara o el tronco. Los tumores cutáneos pueden preceder o seguir a la primera presentación de una neoplasia interna, que suele afectar al tracto gastrointestinal, la mama o el tracto genitourinario.","El cáncer de colon no poliposo hereditario se caracteriza por el desarrollo de neoplasia sebácea cutánea y por lo menos una malignidad visceral, con mayor frecuencia carcinoma gastrointestinal. Las malignidades son generalmente múltiples, ocurren a una edad temprana, pero tienden a ser de bajo grado y tienen una incidencia relativamente baja de metástasis. Los tumores sebáceos son generalmente múltiples, con adenomas sebáceos siendo los más comunes. Se han reportado como característica múltiples queratoacantomas, generalmente ubicados en la cara o el tronco. Los tumores viscerales pueden preceder o seguir a la primera presentación de malignidad interna, que generalmente involucra el tracto gastrointestinal, la mama o el tracto genitourinario."
"La diabetes tipo MODY (diabetes del adulto de inicio juvenil) es una forma familiar de diabetes, poco frecuente, clínica y genéticamente heterogénea. Se caracteriza por un inicio en la edad juvenil (por lo general de 10-45 años de edad), con mantenimiento de la producción endógena de insulina, falta de autoinmunidad dirigida contra las células beta pancreáticas, ausencia de obesidad y resistencia a insulina y manifestaciones extra pancreáticas en algunos subtipos.","MODY (diabetes de madurez en los jóvenes) es una forma rara, familiar, clínicamente y genéticamente heterogénea de diabetes caracterizada por una edad temprana de inicio (generalmente 10-45 años) con mantenimiento de la producción de insulina endógeno, falta de autoinmunidad de las células beta pancreáticas, ausencia de obesidad y resistencia a la insulina y manifestaciones extrapancreáticas en algunos subtipos."
"Es una forma muy poco frecuente de neurodegeneración por acúmulo cerebral de hierro (NBIA, por sus siglas en inglés) de progresión lenta que se presenta con las características clásicas del NBIA. Los hallazgos clínicos incluyen paraparesia distónica-espástica de inicio temprano, distonía oromandibular, disartria, parkinsonismo, neuropatía axonal, deterioro cognitivo progresivo, tics motores complejos y trastorno obsesivo-compulsivo.","La neurodegeneración asociada con proteínas COASY (CoPAN) es una forma muy rara y progresivamente progresiva de neurodegeneración con acumulación de hierro en el cerebro (NBIA) caracterizada por características clásicas de la NBIA. Las manifestaciones clínicas incluyen paraparesis espastico-distónica de inicio temprano, distonia oromandibular, disartría, parkinsonismo, neuropatía axonal, deterioro cognitivo progresivo, tics motoros complejos y trastorno obsesivo-compulsivo."
El síndrome de fisura palatina-sinequias laterales (CPLS; por sus siglas en inglés) es un síndrome de malformación congénita caracterizado por la asociación de paladar hendido y sinequias laterales intraorales que conectan los bordes libres del paladar y el piso de la boca. Se presume que el CPLS se hereda de forma autosómica dominante.,El síndrome de sínequias lateral-palátea hendida (CPLS) es un síndrome de malformación congénita caracterizado por la asociación de sínequias lateral-palátea hendida e intraoral que conectan las fronteras libres del paladar y el suelo de la boca.
"Es una enfermedad cardíaca sindrómica y poco frecuente caracterizada por hidrocefalia comunicante, fibroelastosis endocárdica y cataratas congénitas. Se ha asociado a antecedentes maternos de infección de las vías respiratorias superiores en el primer trimestre del embarazo y de polihidramnios en el tercer trimestre. No se han descrito evidencias de toxoplasmosis, rubéola, citomegalovirus, virus del herpes simple, sífilis o galactosemia. No ha habido más casos descritos en la literatura desde 1995.","Se ha asociado una historia de infección respiratoria superior en la madre durante el primer trimestre del embarazo y polihidramnios en el tercer trimestre. No se ha informado de deshacientes de toxoplasmosis, rubéola, citomegalovirus, virus del herpes simple, sífilis y galactosemia. No se han publicado más descripciones en la literatura desde 1995."
"Es un trastorno poco frecuente del desarrollo que afecta a los pulmones. Está caracterizado por una dilatación linfática pulmonar de localización subpleural, interlobular, perivascular y peribronquial.","Un trastorno del desarrollo raro que involucra el pulmón y se caracteriza por dilatación linfática subpleural, interlobar, perivascular y peribronquial pulmonar."
"El sarcoma sinovial es un sarcoma agresivo de partes blandas que se presenta con mayor frecuencia en adolescentes y adultos jóvenes (de 15 a 40 años), generalmente localizado cerca de las articulaciones grandes de las extremidades, así como en la cabeza y el cuello, el mediastino y las vísceras (pulmón, riñón, etc.). Clínicamente se manifiesta como un edema profundo o una masa dolorosa, a menudo con un curso inicial indolente caracterizada por su invasividad local y una propensión a metastatizar. El sarcoma sinovial se origina probablemente en células mesenquimatosas multipotentes y no sinoviales (al contrario que lo que su nombre indica).","El sarcoma sinovial es un sarcoma agresivo de tejido blando (ver este término), que ocurre más comúnmente en adolescentes y adultos jóvenes (15 a 40 años), generalmente localizado cerca de las grandes articulaciones de las extremidades, pero también en la cabeza y el cuello, el mediastino y las visceras (pulmón, riñón, etc.), presentándose clínicamente como una hinchazón profunda o una masa dolorosa a menudo con un curso inicial indolente y se caracteriza por su invasividad local y una propensión a metástasis."
"Es una neuropatía sensitivo-motora, hereditaria y poco frecuente, caracterizada por el fenotipo típico de la enfermedad de Charcot-Marie-Tooth (CMT) (atrofia muscular distal lentamente progresiva y debilidad en los miembros superiores e inferiores, déficit sensitivo distal en las extremidades, reflejos osteotendinosos reducidos o ausentes y malformaciones del pie). Las biopsias de nervio muestran desmielinización y cambios axonales, y las velocidades de conducción nerviosa varían en el rango de desmielinización a axonal.","Un trastorno hereditario motor y sensorial neuropático raro caracterizado por el fenotipo típico de la CMT (atrofia y debilidad del músculo distal progresivo lento en las extremidades superior e inferior, pérdida sensorial distal en las extremidades, reducción o ausencia de reflejos tendinosos profundos y deformidades en los pies) con biopsia nerviosa que demuestra cambios desmielinizantes y axonales y velocidades de conducción nerviosa que varían desde el rango desmielinizante hasta axonal."
"Es una forma de neoplasia trofoblástica gestacional caracterizada histológicamente por la proliferación de trofoblastos, ausencia de vellosidades coriónicas (excepto en los casos de coriocarcinoma intraplacentario) y necrosis tisular con hemorragia. El tumor es secundario a un embarazo (ectópico o normal), a un aborto espontáneo, a una interrupción voluntaria del embarazo (IVE) o a una mola hidatiforme. Los signos indicativos son la metrorragia persistente e inexplicable o el aumento secundario, el estancamiento o la no normalización a los 6 meses de los niveles de gonadotropina coriónica total (hCG) tras la extirpación de una mola hidatiforme; la metrorragia persistente e inexplicable tras un aborto espontáneo o una IVE; ocasionalmente, la metrorragia inexplicable en las semanas o meses posteriores a un parto normal o a un embarazo ectópico. Ocasionalmente, las metástasis (pulmón, hígado, cerebro, riñones, vagina) son signos indicativos en mujeres en edad fértil.","Una forma de neoplasia trophoblástica gestacional caracterizada histológicamente por proliferación de trophoblastos, ausencia de villi coriónicos (excepto en casos de coriocarcinoma intraplacentario) y necrosis de tejidos con sangrado. El tumor ocurre secundario al embarazo (ectópico o normal), aborto espontáneo, terminación voluntaria del embarazo (VTP) o un mol hidatidiforme. Los signos indicativos son metrorragia inexplicable persistente o aumento secundario, estancamiento o no normalización a los 6 meses de los niveles séricos totales de gonadotropina coriónica (hCG) después de la eliminación de una hidratidida; metrorragia inexplicable persistente después de un aborto espontáneo o VTP; ocasionalmente, la metrorragia inexplicable en las mujeres embarazadas en las semanas o meses siguientes a un aborto normal, la estancamiento cerebral, las metrorragia en el hígado, las metrorragías en el hígado, las vaginas, las hipopláticas, las metroraginas, las hipopláticas y las metroraginas."
Es una forma de epidermólisis ampollosa simple (EAS) caracterizada por ampollas generalizadas asociadas a distrofia muscular.,Una forma de epidermólisis bullosa simplex (EBS) caracterizada por ampollas generalizadas asociadas con distrofia muscular.
"Es una micosis poco frecuente causada por hongos oportunistas, ubicuos del orden Mucorales, caracterizada por infarto y necrosis tisular debido a la invasión vascular por las hifas. El espectro de las manifestaciones clínicas depende de la vía de infección, incluyendo la forma rinocerebral, la pulmonar, la cutánea, la gastrointestinal, la renal y la diseminada. La enfermedad suele progresar rápidamente, asociándose a una elevada mortalidad.","La micosis es una enfermedad de tipo micótico que se produce en el cuerpo de un paciente, que se produce en el cuerpo de un paciente, que se encuentra en el cuerpo de un paciente, que se encuentra en el cuerpo de un paciente, que se encuentra en el cuerpo de un paciente, que se encuentra en el cuerpo de un paciente, que se encuentra en el cuerpo de un paciente, que se encuentra en el cuerpo de un paciente, que se encuentra en el cuerpo de un paciente, que se encuentra en el cuerpo de un paciente, que se encuentra en el cuerpo de un paciente, que se encuentra en el cuerpo de un paciente, que se encuentra en el cuerpo de un paciente, que se encuentra en el cuerpo de un paciente, que se encuentra en el cuerpo de un paciente, que se encuentra en el cuerpo de un paciente, que se encuentra en el cuerpo de un paciente, que se encuentra en el cuerpo de un paciente, que se encuentra en el cuerpo de un paciente, que se encuentra en el cuerpo de un paciente, que se encuentra en el cuerpo de un paciente, que se encuentra en el cuerpo de un paciente, que se encuentra en el cuerpo de un paciente, que se encuentra en el cuerpo de una persona, y que se encuentra en el cuerpo de una persona, y se encuentra en el cuerpo de una persona, y se encuentra en el cuerpo de una persona, y se encuentra en el cuerpo de una persona, y se encuentra en el cuerpo de una persona, y el cual se encuentra en el cuerpo de una persona, y el cual se encuentra en el mismo."
"Es una inmunodeficiencia primaria poco frecuente que se caracteriza por una combinación variable de enteropatía, hipogammaglobulinemia, infecciones respiratorias recurrentes, enfermedad pulmonar intersticial granulomatosa-linfocítica, infiltración linfocítica de órganos no linfoides (intestino, pulmón, cerebro, médula ósea, riñón), trombocitopenia o neutropenia autoinmune, anemia hemolítica autoinmune y linfadenopatía.","Una inmunodeficiencia primaria rara caracterizada por una combinación variable de enteropatía, hipogammaglobulinemia, infecciones respiratorias recurrentes, enfermedad pulmonar linfocítica intersticial granulomatosa, infiltración linfocítica de órganos no linfóidos (intestino, pulmón, cerebro, médula ósea, riñón), trombocitopenia o neutropenia autoinmunes, anemia hemolítica autoinmune y linfadenopatía."
La forma connatal de la enfermedad de Pelizaeus-Merzbacher (PMD) es la forma más grave de la PMD (consulte este término).,La forma congénita de la enfermedad de Pelizaeus-Merzbacher (PMD) es la forma más grave de PMD (ver este término).
"Es una forma muy poco frecuente de disostosis acrofacial, descrita en cuatro miembros de una misma familia de la aldea siciliana de Palagonia, caracterizada por inteligencia normal, talla baja y leve disostosis acrofacial (hipoplasia malar, micrognatia, y membranas interdigitales con acortamiento de los cuartos metacarpianos) junto con oligodoncia, paladar normal u ojival, <i>aplasia cutis verticis</i> con <i>pili torti</i>, discreta sindactilia cutánea del 2º a 5º dedos, membranas interdigitales con acortamiento de los cuartos metacarpianos y hendidura labial unilateral. Los hallazgos son similares a los observados en el síndrome de Zlotogora-Ogur, aunque este último no muestra signos de disostosis acrofacial. No se han publicado nuevos casos en la literatura desde 1997.","Una disostosis acrofásica muy rara caracterizada por inteligencia normal, estatura corta y disostosis acrofásica leve (hipoplasia de la malaria, micrognatio y enredamiento de los dedos con acortamiento de los cuatro metacarpales) asociada con oligodoncia, paladar normal o alto arqueado, aplasia cutis verticis con pili torti, sindactyly cutaneous leve de los dígitos 2-5, enredcimiento de los dedos y acortamiento de los cuatro metacarpales, y la brecha unilateral. Las características son similares a las observadas en el síndrome de Zlotogora-Ogur, aunque este último no muestra signos de disostosis acrofásica. No se han reportado más en la literatura desde 1997."
