reference,actual
"Es un trastorno neurológico de origen genético y poco frecuente caracterizado por la asociación de leucodistrofia hipomielinizante y displasia espondilometafisaria. Los pacientes se presentan en la infancia con incapacidad o retraso de la deambulación independiente, deterioro motor lentamente progresivo, espasticidad, ataxia, debilidad proximal y contracturas articulares. Otras manifestaciones adicionales incluyen leve deterioro cognitivo, talla baja, escoliosis, articulaciones ensanchadas y deformadas, disartria, nistagmo, defectos visuales y características levemente dismórficas, entre otras. El modo de herencia es recesivo ligado al cromosoma X.","Un raro trastorno neurológico genético caracterizado por la asociación de leucodistrofia hipomielinizante con displasia espondilometafisaria. Los pacientes presentes en la infancia con capacidad ausente o retardada para caminar de forma independiente, deterioro motor lento progresivo, espasticidad, ataxia, debilidad proximal y contracturas articulares. Las manifestaciones adicionales incluyen deterioro cognitivo leve, estatura corta, escoliosis, articulaciones agrandadas y deformadas, disartria, nistagmo, defectos visuales y rasgos levemente dismórficos, entre otros. El modo de herencia es recesivo vinculado a X."
"El síndrome tipo Proteus describe a aquellos pacientes que no cumplen los criterios diagnósticos para el síndrome de Proteus (consulte este término), pero que comparten una multitud de rasgos clínicos característicos de la enfermedad.",El síndrome de tipo proteus describe a los pacientes que no cumplen los criterios diagnósticos para el síndrome de Proteus (ver este término) pero que comparten una multitud de características clínicas características de la enfermedad.
El síndrome similar al síndrome por isotretinoina es una fenocopia de la embriopatía por isotretinoina.,El síndrome similar a la isotretinoína es una fenocopia de la embriopatía de la isotretinoína.
Es una malformación congénita poco frecuente de las extremidades caracterizada por ausencia parcial o total del radio.,Una rara malformación congénita del miembro caracterizada por ausencia parcial o total del radio.
"Es la forma más común de síndrome de Robinow (SR) caracterizada por un acortamiento de las extremidades entre leve y moderado, y anomalías en cabeza, cara y genitales externos.","El tipo más común de síndrome de Robinow (RS) caracterizado por acortamiento leve a moderado de las extremidades y anomalías en la cabeza, la cara y los genitales externos."
"El déficit de carnitina palmitoiltranferasa II (CPT II) es una enfermedad metabólica hereditaria que afecta a la oxidación mitocondrial de los ácidos grasos de cadena larga (LCFA). Se conocen tres formas del déficit de CPT II: forma miopática, forma infantil grave y forma neonatal (ver estos términos).","La deficiencia de carnitina palmitoiltransferasa II (CPT II) es un trastorno metabólico heredado que afecta a la oxidación mitocondrial de ácidos grasos de cadena larga (LCFA). Se han descrito tres formas de deficiencia de CPT II: una forma miopática, una forma infantil severa y una forma neonatal (ver estos términos)."
"Describe un grupo de restos uracales remanentes , que se encuentran con mayor frecuencia en varones que en mujeres, causados por el cierre incompleto del uraco (un remanente embrionario del alantoides) durante el desarrollo prenatal y que, por lo general, son asintomáticos (descubriéndose como un hallazgo incidental en estudios radiológicos). T también se pueden presentar como drenaje umbilical (en el uraco persistente o el seno uracal), masa infraumbilical y dolor, o complicaciones tales como obstrucción e infección. Estas anomalías incluyen el uraco persistente, el seno uracal, el quiste uracal y el divertículo uracal.","La anomalía uracal congénita (CUA) describe un grupo de restos uracales, encontrados con más frecuencia en hombres que en mujeres, que resultan de un cierre incompleto del uraco (residuo embrionario de los alantois) durante el desarrollo prenatal, y que generalmente son asintomáticos (y se encuentran como un hallazgo incidental en un estudio radiológico) pero también pueden presentarse con descarga umbilical (en el uraco patente o sinusal uracal), masa infraumblical y dolor, o con complicaciones como obstrucción e infección. CUAs incluyen el uraco patente, seno uracal, quiste uracal y divertículo uracal (ver estos términos)."
"Es un grupo poco frecuente de trastornos caracterizados por insuficiencia irreversible de órganos y/o sistemas orgánicos, o que presentan insuficiencia después de haberse sometido a tratamientos médicos y quirúrgicos alternativos, para los cuales el beneficio de un trasplante supera el riesgo de continuar con dichos tratamientos alternativos.","Se ha utilizado un grupo de trastornos raros con disfunciones irreversibles de órganos y/o sistemas, o los efectos de la disfunción después de tratamientos médicos y quirúrgicos alternativos, para los cuales los beneficios del trasplante superan el riesgo de modalidades alternativas continuas."
"Es una forma de retorno venoso pulmonar congénito en el que una o algunas venas pulmonares drenan en la aurícula derecha o en alguno de sus afluentes, en lugar de hacerlo en la aurícula izquierda. Algunos afectados pueden estar asintomáticos, mientras que otros pueden manifestar signos inespecíficos, tales como infecciones respiratorias frecuentes, cansancio y disnea de esfuerzo.","Una forma de retorno venoso pulmonar congénito donde una o algunas de las venas pulmonares drenan en la aurícula derecha o uno de sus afluentes en lugar de la aurícula izquierda. Algunos pacientes pueden ser asintomáticos mientras que otros pueden manifestarse con signos inespecíficos como infecciones respiratorias frecuentes, fatiga y disnea de esfuerzo."
Está enfermedad se describe en  Hiperoxaluria primaria,Esta enfermedad se describe bajo hiperoxaluria primaria
"Es un trastorno poco frecuente que afecta a múltiples estructuras oculares caracterizado por una disminución de la agudeza visual en varones debido a una degeneración macular juvenil. En estadios avanzados se observa características clínicas como hemorragia vítrea, desprendimiento de retina y glaucoma neovascular.","Un trastorno raro que involucra la estructura múltiple del ojo caracterizado por la disminución de la agudeza visual en los hombres debido a la degeneración macular juvenil.Características clínicas como hemorragia vítrea, desprendimiento de retina y glaucoma neovascular se pueden observar en estadios avanzados."
"La trisomía 5p es una anomalía cromosómica resultante de la duplicación de un segmento de tamaño variable del brazo corto del cromosoma 5, que implica habitualmente la banda distal 5p15. La presentación clínica es variable, pero se asocia siempre con una discapacidad intelectual grave.","La Trisomía 5p es una anomalía cromosómica resultante de la duplicación de un segmento de tamaño variable del brazo corto del cromosoma 5, que generalmente involucra la banda distal 5p15. La presentación clínica es variable pero siempre se asocia con déficit intelectual severo."
"Es una enfermedad cerebral de pequeños vasos de origen genético poco frecuente caracterizada por accidentes cerebrovasculares isquémicos recurrentes, a menudo con predilección la protuberancia, que debuta típicamente en la cuarta o quinta década de la vida. Los pacientes presentan alteraciones cognitivas y motoras progresivas con síntomas piramidales, bulbares y cerebelosos, entre otros. La neuroimagen muestra múltiples infartos lacunares, afectando típicamente a la protuberancia, así como una leucoencefalopatía variable en los hemisferios cerebrales.","Una rara enfermedad genética del pequeño vaso cerebral caracterizada por accidentes cerebrovasculares isquémicos recurrentes, a menudo con predilección por los pons, con inicio típico en la cuarta o quinta década de vida. Los pacientes presentan deterioro cognitivo y motor progresivo con síntomas piramidales, bulbos y cerebelosos, entre otros. La imagen cerebral muestra infartos múltiples de lacunar, típicamente con afectación de los pons, así como leucoencefalopatía variable de los hemisferios cerebrales."
"Es una forma poco frecuente y grave de mucolipidosis caracterizada por un retraso del crecimiento, anomalías esqueléticas (disostosis múltiple, craneosinostosis, contracturas articulares y osteopenia), dismorfia facial, piel rígida, obstrucción de las vías respiratorias, cardiomegalia y retraso global del desarrollo grave.","Una forma rara y grave de mucolipidosis caracterizada por retraso en el crecimiento, anomalías esqueléticas (disostosis multiplex, craneosinostosis, contracturas de las articulaciones y osteopenia), dismorfismo facial, rigidez de la piel, vías respiratorias obstructivas, cardiomegalia y retraso grave del desarrollo global."
"El síndrome de talla baja - atresia del conducto auditivo - hipoplasia mandibular - anomalías esqueléticas es un síndrome dismórfico / por múltiples anomalías congénitas, genético y poco frecuente. Está caracterizado por talla baja, pérdida auditiva conductiva debida a atresia bilateral del canal auditivo, hipoplasia mandibular y anomalías esqueléticas múltiples, que incluyen hipoplasia bilateral humeral, sinostosis escapulohumeral, retraso en la osificación del pubis, luxación central de cadera y defectos del fémur proximal, así como talipes equinovarus bilaterales, pulgares implantados proximalmente e hiperlordosis lumbar. La dismorfia craneofacial asociada incluye micro / escafocefalia, hipoplasia malar, paladar ojival y pabellón de la oreja displásico, simple, con fositas / apéndices preariculares.","El síndrome de atresia del canal auditivo corto-hipoplasia mandibular-anomalías es un síndrome de anomalías esqueléticas comunes, genéticas, múltiples anomalías congénitas/síndrome dismórfico caracterizado por estatura corta, pérdida auditiva conductiva debido a atresia bilateral del canal auditivo, hipoplasia mandibular y anomalías esqueléticas múltiples, incluyendo hipoplasia húmeral bilateral, sinostostosis húmerocapular, osificación del pubis rami retardada, dislocación central de las caderas y defectos femorales proximales, así como talipes equinovarus bilaterales, pulgares implantados proximalmente e hiperlordosis lumbar."
"Es un síndrome neuro-oftalmológico genético poco frecuente caracterizado por microcefalia post-natal progresiva y convulsiones de inicio temprano, asociado a retraso global del desarrollo, deterioro visual cortical bilateral y discapacidad intelectual de moderada a grave. Otras manifestaciones incluyen talla baja, hipotonía generalizada y complicaciones pulmonares, tales como infecciones respiratorias recurrentes y bronquiectasias. Las pruebas de cribado auditivo y metabólico son normales.","El síndrome de retraso en el desarrollo de la ceguera cortical de microcefalia progresiva es un síndrome neurooftalmológico genético poco común, caracterizado por convulsiones posnatales, microcefalias progresivas y de inicio temprano, asociadas con retraso en el desarrollo global, insuficiencia visual cortical bilateral y discapacidad intelectual de moderada a grave. Otras manifestaciones adicionales incluyen estatura corta, hipotonía generalizada y complicaciones pulmonares, como infecciones respiratorias recurrentes y bronquiectasias."
"La megalocórnea aislada congénita es un defecto genético, no sindrómico, del desarrollo del segmento anterior del ojo, caracterizado por aumento bilateral del diámetro corneal (> 12,5 mm) y por una cámara ocular anterior profunda, sin aumento de la presión intraocular. Puede manifestarse con miopía de leve a moderada, así como fotofobia e iridodonesis (debido a la hipoplasia del iris). Las complicaciones asociadas incluyen dislocación de la lente, desprendimiento de retina, desarrollo de cataratas preseniles y glaucoma secundario.","La megalocornea congénita aislada es un defecto genético del desarrollo no sindrómico del segmento ocular anterior, caracterizado por agrandamiento bilateral del diámetro corneal (> 12,5 mm) y una cámara ocular anterior profunda, sin elevación de la presión intraocular. Puede manifestarse con miopía leve a moderada, así como fotofobia e iridodonesia (debido a hipoplasia de iris).Las complicaciones asociadas incluyen dislocación de las lentes, desprendimiento de retina, desarrollo de cataratas preseniles y glaucoma secundario."
"Es una forma de cáncer de colon hereditario no polipósico caracterizada por el desarrollo de una neoplasia sebácea cutánea y al menos una neoplasia visceral, más frecuentemente un carcinoma gastrointestinal. Los tumores malignos suelen ser múltiples y se producen a una edad temprana, pero suelen ser de bajo grado y tienen una incidencia relativamente baja de metástasis. Los tumores sebáceos suelen ser múltiples, siendo los adenomas sebáceos los más frecuentes. También se ha descrito la presencia de múltiples queratoacantomas, normalmente localizados en la cara o el tronco. Los tumores cutáneos pueden preceder o seguir a la primera presentación de una neoplasia interna, que suele afectar al tracto gastrointestinal, la mama o el tracto genitourinario.","Una forma de cáncer de colon no poliposis hereditario caracterizado por el desarrollo de neoplasia sebácea cutánea y al menos una neoplasia maligna visceral, con mayor frecuencia carcinoma gastrointestinal. Las neoplasias malignas son generalmente múltiples, ocurren a una edad temprana, pero tienden a ser de bajo grado y tienen una incidencia relativamente baja de metástasis. Los tumores sebáceas son generalmente múltiples, con adenomas sebáceas siendo los más comunes. Se han reportado múltiples queratoacantomas, usualmente localizados en la cara o el tronco, como una característica. Los tumores cutáneos pueden preceder o seguir la primera presentación de malignidad interna, que generalmente involucra el tracto gastrointestinal, la mama o el tracto genitourinario."
"La diabetes tipo MODY (diabetes del adulto de inicio juvenil) es una forma familiar de diabetes, poco frecuente, clínica y genéticamente heterogénea. Se caracteriza por un inicio en la edad juvenil (por lo general de 10-45 años de edad), con mantenimiento de la producción endógena de insulina, falta de autoinmunidad dirigida contra las células beta pancreáticas, ausencia de obesidad y resistencia a insulina y manifestaciones extra pancreáticas en algunos subtipos.","El MODY (diabetes de inicio de madurez de los jóvenes) es una forma rara, familiar, clínicamente y genéticamente heterogénea de diabetes caracterizada por una edad de inicio joven (generalmente de 10 a 45 años) con mantenimiento de la producción de insulina endógena, falta de autoinmunidad de células beta pancreáticas, ausencia de obesidad y resistencia a la insulina y manifestaciones extrapancreáticas en algunos subtipos."
"Es una forma muy poco frecuente de neurodegeneración por acúmulo cerebral de hierro (NBIA, por sus siglas en inglés) de progresión lenta que se presenta con las características clásicas del NBIA. Los hallazgos clínicos incluyen paraparesia distónica-espástica de inicio temprano, distonía oromandibular, disartria, parkinsonismo, neuropatía axonal, deterioro cognitivo progresivo, tics motores complejos y trastorno obsesivo-compulsivo.","La neurodegeneración asociada a la proteína COASY (CoPAN) es una forma muy rara, lentamente progresiva de neurodegeneración con acumulación de hierro cerebral (NBIA) caracterizada por características clásicas de la NBIA. Las manifestaciones clínicas incluyen paraparesia espastica-distónica de inicio temprano, distonía oromandibular, disartria, parkinsonismo, neuropatía axonal, deterioro cognitivo progresivo, tics motoras complejas y trastorno obsesivo-compulsivo."
El síndrome de fisura palatina-sinequias laterales (CPLS; por sus siglas en inglés) es un síndrome de malformación congénita caracterizado por la asociación de paladar hendido y sinequias laterales intraorales que conectan los bordes libres del paladar y el piso de la boca. Se presume que el CPLS se hereda de forma autosómica dominante.,El síndrome de sinequia del paladar hendido-lateral (CPLS) es un síndrome de malformación congénita caracterizado por la asociación del paladar hendido y las sinequias laterales intra-oral que conectan los bordes libres del paladar y el suelo de la boca. Se presume que el CPLS es heredado de una manera autosómica dominante.
"Es una enfermedad cardíaca sindrómica y poco frecuente caracterizada por hidrocefalia comunicante, fibroelastosis endocárdica y cataratas congénitas. Se ha asociado a antecedentes maternos de infección de las vías respiratorias superiores en el primer trimestre del embarazo y de polihidramnios en el tercer trimestre. No se han descrito evidencias de toxoplasmosis, rubéola, citomegalovirus, virus del herpes simple, sífilis o galactosemia. No ha habido más casos descritos en la literatura desde 1995.","Una rara enfermedad cardiaca sindrómica caracterizada por la comunicación de hidrocefalia, fibroelastosis endocárdica y cataratas congénitas. Se ha asociado una historia de infección respiratoria superior en la madre durante el primer trimestre del embarazo y polihidramnios en el tercer trimestre. No se ha reportado ninguna evidencia de toxoplasmosis, rubéola, citomegalovirus, virus herpes simplex, sífilis y galactosemia."
"Es un trastorno poco frecuente del desarrollo que afecta a los pulmones. Está caracterizado por una dilatación linfática pulmonar de localización subpleural, interlobular, perivascular y peribronquial.","Un raro trastorno del desarrollo que involucra al pulmón y que se caracteriza por dilatación linfática subpleural, interlobar pulmonar, perivascular y peribronquial."
"El sarcoma sinovial es un sarcoma agresivo de partes blandas que se presenta con mayor frecuencia en adolescentes y adultos jóvenes (de 15 a 40 años), generalmente localizado cerca de las articulaciones grandes de las extremidades, así como en la cabeza y el cuello, el mediastino y las vísceras (pulmón, riñón, etc.). Clínicamente se manifiesta como un edema profundo o una masa dolorosa, a menudo con un curso inicial indolente caracterizada por su invasividad local y una propensión a metastatizar. El sarcoma sinovial se origina probablemente en células mesenquimatosas multipotentes y no sinoviales (al contrario que lo que su nombre indica).","El sarcoma sinovial es un sarcoma de tejido blando agresivo (ver este término), que ocurre con mayor frecuencia en adolescentes y adultos jóvenes (15 a 40 años), usualmente localizado cerca de las grandes articulaciones de las extremidades, pero también en la cabeza y el cuello, mediastino y vísceras (pulmón, riñón, etc.), clínicamente se presenta como una hinchazón profunda sentada o una masa dolorosa a menudo con un curso inicial indolente y se caracteriza por su invasión local y una propensión a metástasis. El origen del sarcoma sinovial es probablemente de células mesenquimales multipotentes y no sinovio (contrario a su nombre)."
"Es una neuropatía sensitivo-motora, hereditaria y poco frecuente, caracterizada por el fenotipo típico de la enfermedad de Charcot-Marie-Tooth (CMT) (atrofia muscular distal lentamente progresiva y debilidad en los miembros superiores e inferiores, déficit sensitivo distal en las extremidades, reflejos osteotendinosos reducidos o ausentes y malformaciones del pie). Las biopsias de nervio muestran desmielinización y cambios axonales, y las velocidades de conducción nerviosa varían en el rango de desmielinización a axonal.","Trastorno de neuropatía motora y sensorial hereditaria poco frecuente, caracterizado por el típico fenotipo CMT (atrofia muscular distal lentamente progresiva y debilidad en miembros superiores e inferiores, pérdida sensorial distal en extremidades, reflejos tendones profundos reducidos o ausentes y deformidades de los pies) con biopsia nerviosa que demuestra cambios axonales y desmielinizantes y velocidades de conducción nerviosa que varían desde el rango desmielinizante a axonal."
"Es una forma de neoplasia trofoblástica gestacional caracterizada histológicamente por la proliferación de trofoblastos, ausencia de vellosidades coriónicas (excepto en los casos de coriocarcinoma intraplacentario) y necrosis tisular con hemorragia. El tumor es secundario a un embarazo (ectópico o normal), a un aborto espontáneo, a una interrupción voluntaria del embarazo (IVE) o a una mola hidatiforme. Los signos indicativos son la metrorragia persistente e inexplicable o el aumento secundario, el estancamiento o la no normalización a los 6 meses de los niveles de gonadotropina coriónica total (hCG) tras la extirpación de una mola hidatiforme; la metrorragia persistente e inexplicable tras un aborto espontáneo o una IVE; ocasionalmente, la metrorragia inexplicable en las semanas o meses posteriores a un parto normal o a un embarazo ectópico. Ocasionalmente, las metástasis (pulmón, hígado, cerebro, riñones, vagina) son signos indicativos en mujeres en edad fértil.","Una forma de neoplasia trofoblástica gestacional caracterizada histológicamente por proliferación de trofoblastos, ausencia de vellosidades coriónicas (excepto en casos de coriocarcinoma intraplacental) y necrosis tisular con sangrado. El tumor ocurre secundario al embarazo (ectópico o normal), aborto espontáneo, interrupción voluntaria del embarazo (VTP) o un mole hidatídico. Los signos indicativos son metrorragia persistente inexplicable o aumento secundario, estancamiento o no normalización a los 6 meses de los niveles séricos totales de gonadotropina coriónica (hCG) después de la extirpación de un mole hidatídico; metrorragia persistente inexplicable tras el aborto espontáneo o VTP; metrorragia ocasionalmente inexplicable en las semanas o meses posteriores a un parto normal o un embarazo ectópico. Ocasionalmente, metástasis (pulmón, hígado, cerebro, riñones, vagina) son signos indicativos en mujeres en edad fértil."
Es una forma de epidermólisis ampollosa simple (EAS) caracterizada por ampollas generalizadas asociadas a distrofia muscular.,Una forma de epidermólisis bullosa simplex (EBS) caracterizada por ampollas generalizadas asociadas con distrofia muscular.
"Es una micosis poco frecuente causada por hongos oportunistas, ubicuos del orden Mucorales, caracterizada por infarto y necrosis tisular debido a la invasión vascular por las hifas. El espectro de las manifestaciones clínicas depende de la vía de infección, incluyendo la forma rinocerebral, la pulmonar, la cutánea, la gastrointestinal, la renal y la diseminada. La enfermedad suele progresar rápidamente, asociándose a una elevada mortalidad.","Una micosis rara causada por hongos oportunistas ubicuos del orden Mucorales, caracterizados por infarto tisular y necrosis por invasión de la vasculatura por hifaes. El espectro de manifestaciones clínicas depende de la vía de infección e incluye formas rinocerebral, pulmonar, cutánea, gastrointestinal, renal y diseminada. La enfermedad suele ser rápidamente progresiva y asociada con alta mortalidad."
"Es una inmunodeficiencia primaria poco frecuente que se caracteriza por una combinación variable de enteropatía, hipogammaglobulinemia, infecciones respiratorias recurrentes, enfermedad pulmonar intersticial granulomatosa-linfocítica, infiltración linfocítica de órganos no linfoides (intestino, pulmón, cerebro, médula ósea, riñón), trombocitopenia o neutropenia autoinmune, anemia hemolítica autoinmune y linfadenopatía.","Una inmunodeficiencia primaria rara y caracterizada por combinación variable de enteropatía, hipogammaglobulinemia, infecciones respiratorias recurrentes, enfermedad pulmonar linfocítica intersticial granulomatosa, infiltración linfocítica de órganos no linfoides (intestino, pulmón, cerebro, médula ósea, riñón), trombocitopenia autoinmune o neutropenia, anemia hemolítica autoinmune y linfadenopatía."
La forma connatal de la enfermedad de Pelizaeus-Merzbacher (PMD) es la forma más grave de la PMD (consulte este término).,La forma connatal de la enfermedad de Pelizaeus-Merzbacher (EPM) es la forma más grave de la DMP (ver este término).
