reference,actual
La colitis microscópica tiene dos formas principales: colitis de colágeno y colitis linfocítica.,La colitis microscópica tiene dos formas principales: colitis colágeno y colitis linfocítica.
La distribución tanto de la MI como de la displasia (de bajo grado (BG) y de alto grado (AG)) en el esófago columnar es irregular y en forma de mosaico lo que requiere biopsias aleatorizadas.,La distribución tanto de IM como de displasia (de bajo grado (LGD) y alto grado (HGD)) dentro del esófago forrado por columnas es irregular y mosaico que requiere biopsias aleatorias.
El segundo examen de seguimiento en el día 21 de vida mostró progresión hacia hemorragia intraventricular de grado III bilateral.,El segundo examen de seguimiento al día 21 de vida mostró progresión a hemorragia intraventricular bilateral de grado III.
Quieres saber si es mejor usar la herramienta CIWA-Ar que tu propio juicio clínico para evaluar si este paciente está de verdad en abstinencia alcohólica y prevenir los síntomas.,Usted quiere saber si el uso de la herramienta CIWA-Ar es mejor que el uso de su propio juicio clínico para evaluar si este paciente está realmente en abstinencia de alcohol y prevenir los síntomas.
El Cuidado Guiado de Enfermería coordina los esfuerzos de todos los profesionales sanitarios que tratan a pacientes de Cuidado Guiado a través de los centros de salud.,La enfermera de atención guiada coordina los esfuerzos de todos los profesionales de la salud que tratan a los pacientes de atención guiada en los entornos de salud.
"No diagnostique ""leucemia linfocítica crónica"" o ""linfoma linfocítico pequeño"" en una persona joven hasta que haya seccionado a través del bloque en su búsqueda de la célula diagnóstica.","No diagnostique ""leucemia linfocítica crónica"" o ""linfoma linfocítico pequeño"" en una persona joven hasta que haya seccionado el bloque en su búsqueda de la célula de diagnóstico."
La condición se conoce como proctitis ulcerosa si el ano (recto) es la única parte que llega a inflamarse.,"Si el ano (recto) es la única parte que se inflama, la afección se conoce como proctitis ulcerosa."
Su médico puede querer tomar una muestra de sangre y comparar el tiempo de coagulación de esa muestra con el tiempo que da su aparato de medición.,Su médico puede tomarle una muestra de sangre y comparar el tiempo de coagulación de esa muestra con el tiempo que indica su medidor.
"La vasculitis puede afectar a los vasos sanguíneos de cualquier tipo, o localización, y por consiguiente pueden causar disfunción en cualquier sistema orgánico, incluyendo el sistema nervioso central y periférico.","La vasculitis puede afectar a los vasos sanguíneos de cualquier tipo, tamaño o ubicación, y por lo tanto puede causar disfunción en cualquier sistema de órganos, incluido el sistema nervioso central y periférico."
Ambos medicamentos podrían usarse para tratar la abstinencia alcohólica.,Cualquiera de las drogas podría ser utilizado para tratar la abstinencia del alcohol.
"Aunque una proporción importante de estos pacientes no pueden ser tratados de forma operativa, una porción substancial requiere operación inmediata.","Aunque una proporción importante de estos pacientes puede ser tratada sin cirugía, una parte sustancial requiere una operación inmediata."
Por esta razón PCT puede ser un marcador de pronóstico útil.,"Por esta razón, la PCT puede ser útil como marcador de pronóstico."
"Aunque su dolor desaparecerá, es sabio recordar que su nueva cadera no es su antigua cadera.","Aunque el dolor desaparezca, es prudente recordar que una cadera nueva no es la cadera vieja."
"En un grupo de pacientes con fibrilación atrial paroxística, la fibrilación auricular asintomática sostenida ocurre con más frecuencia que en la fibrilación auricular sintomática.","En un grupo de pacientes con fibrilación auricular paroxística, la fibrilación auricular asintomática sostenida ocurre con mucha más frecuencia que la fibrilación auricular sintomática."
Las guías de práctica clínica K/DOQI para la enfermedad y el metabolismo óseo en la enfermedad renal crónica.,K/DOQI guías de práctica clínica para el metabolismo óseo y la enfermedad en la enfermedad renal crónica.
La banda de goma azul y la ampolla mucosal creada por la constricción son visibles a través del accesorio del endoscopio trasluciente usado en el proceso de bandeado.,La banda de goma azul y la mancha mucosal creada por la banda son visibles a través del accesorio translúcido del endoscopio utilizado en el proceso de bandaje.
"El gen GLRA1 provee de instrucciones para desarrollar una parte, la subunidad alfa 1 (I), de la proteína receptora de glicina.","El gen GLRA1 proporciona instrucciones para hacer una parte, la subunidad alfa (Î) 1, de la proteína receptor de glicina."
"Ninguno de los tratamientos o productos nutricionales de este sitio tienen la intención o pretenden diagnosticar, tratar, curar o prevenir ninguna enfermedad.","Cualquier tratamiento o producto nutricional mencionado en este sitio no está destinado ni pretende diagnosticar, tratar, curar o prevenir ninguna enfermedad."
"Si pierde una dosis de esta medicina, tómesela tan pronto como sea posible.","Si se olvida de tomar una dosis de este medicamento, tómela lo antes posible."
Media docena de pseudo quistes pancreáticos en los 14 pacientes gestionados de forma conservativa (7cm) fueron casi similar a los 22 pacientes que requirieron intervención (8 cm).,El tamaño medio de los pseudocistos pancreáticos en los 14 pacientes tratados de forma conservadora (7 cm) fue casi similar al de los 22 pacientes que requirieron intervención (8 cm).
La endocarditis infectiva (EI) se trata con antibióticos y algunas veces con cirugía cardíaca.,La endocarditis infecciosa (IE) se trata con antibióticos y algunas veces con cirugía cardíaca.
"Los receptores de trasplante de órgano sólido tienen un riesgo incrementado de infección con NTM debido a una inmunidad mediada por células deprimidas, pero no obstante las infecciones por NTM son raras en esta población.","Los receptores de trasplantes de órganos sólidos tienen un mayor riesgo de infección con NTM debido a la inmunidad celular deprimida, pero las infecciones por NTM son, sin embargo, raras en esta población."
"Para este objetivo, la ecografía de corazón permanece siendo el examen más conveniente y completo para una inocuidad total.","Para ello, la ecografía del corazón sigue siendo el examen más conveniente y completo para una inocuidad total."
Las manifestaciones clínicas de este desorden incluyen dolor abdominal crónico y disfunción exocrina pancreática y disfunción endocrina.,Las manifestaciones clínicas de este trastorno incluyen dolor abdominal crónico y disfunción exocrina y endocrina pancreática.
La mayoría de las úlceras se pueden curar con medicamentos.,La mayoría de las úlceras se pueden curar con medicamentos.
"Mientras las personas tienden a centrarse en los implantes de pechos, la reducción de mamas es un procedimiento muy común tanto para hombre como para mujeres.","Mientras que la gente tiende a centrarse en los implantes mamarios, la reducción mamaria es un procedimiento muy común tanto para hombres como para mujeres."
Las células sanguíneas blancas (leucocitos) son jugadores importantes en el sistema inmune y ayudan a las defensas contra la infección y la enfermedad.,Los glóbulos blancos (leucocitos) son los principales agentes del sistema inmunológico y ayudan a defenderse contra las infecciones y las enfermedades.
Te preguntas si el reflejo de náuseas es una buena prueba para predecir la necesidad de intubación.,Te preguntas si el reflejo de mordaza es una buena prueba para predecir la necesidad de intubar.
"Se presentará un algoritmo de diagnóstico para usar estas pruebas en el diagnóstico de hepatitis aguda, infecciones pasadas e infecciones crónicas.","Se presentará un algoritmo de diagnóstico para el uso de estas pruebas para diagnosticar la hepatitis aguda, la infección pasada y la infección crónica."
Las endoscopias de vigilancia con biopsia es una estrategia de seguimiento válida y segura para los pacientes con Barret que tiene DAG sin cáncer.,La endoscopia de vigilancia con biopsia es una estrategia de seguimiento válida y segura para los pacientes de Barrett que tienen HGD sin cáncer.
"La acidosis correctiva y los niveles bajos de potasio restauran los patrones de crecimiento normal, permitiendo al hueso madurar mientras se previene el avance de la enfermedad renal.","La corrección de la acidosis y los niveles bajos de potasio restablecen los patrones normales de crecimiento, permitiendo que el hueso madure y previniendo al mismo tiempo una mayor enfermedad renal."
Este paciente me dijo que tras reemplazar la segunda cadera usando la técnica PATH hizo una gran diferencia.,Este paciente me dijo después de que le reemplacé la segunda cadera usando la Técnica PATH que hizo una gran diferencia.
"Durante la estimulación magnética transcraneal repetitiva (EMTr), se usa un campo magnético potente para estimular el cerebro.","Durante la estimulación magnética transcraneal repetitiva (rTMS), se utiliza un poderoso campo magnético para estimular el cerebro."
Pero las proteínas varían enormemente en su composición de aminoácidos.,Pero las proteínas varían mucho en cuanto a su composición de aminoácidos.
Las medicaciones que reducen las náuseas y el vómito son efectivas en algunas mujeres y su toma es segura durante el embarazo.,Los medicamentos que reducen las náuseas y los vómitos son eficaces en algunas mujeres y son seguros para tomar durante el embarazo.
¿Dónde puedo encontrar información sobre el diagnóstico y el manejo de la enfermedad de Gaucher?,¿Dónde puedo encontrar información sobre el diagnóstico o el tratamiento de la enfermedad de Gaucher?
"Le cuentas que la incidencia informada de AF tras la resección pulmonar varía, con la más baja tras una resección en cuña (2-4%) incrementándose hasta 10-15% tras lobectomía y 20-30% postneumonectomía.","Le dices que la incidencia reportada de AF después de la resección pulmonar varía, con la más baja después de una resección de cuña (2-4%) aumentando al 10-15% después de la lobectomía y al 20-30% después de la neumonectomía."
Dasatinib es un medicamento con prescripción usado para el tratamiento de adultos con leucemia mieloide crónica (LMC).,Dasatinib es un medicamento recetado para el tratamiento de adultos con leucemia mieloide crónica (LMC).
Se discutirán en esta revisión las causas del dolor abdominal agudo en niños.,Las causas del dolor abdominal agudo en niños serán discutidas en esta revisión.
"Se revisaron de forma retrospectiva la presente agudeza visual, los hallazgos oculares, la duración de la intervención quirúrgica y los resultados de cinco pacientes.","Se revisaron retrospectivamente la agudeza visual, los hallazgos oculares, la duración de la intervención quirúrgica y los resultados de cinco pacientes."
"Tengo degeneración macular seca, y fue descubierta por primera vez por el oculista, que dilató mi iris y fotografió la retina en intervalos de 6 meses.","Tengo degeneración macular seca, y fue descubierta por mi optometrista, quien dilató mi iris y fotografió la retina a intervalos de 6 meses."
"Aunque normalmente las personas con colitis ulcerativa tienen menor disfunción hepática, sólo entre el 1 y el 3% tienen una enfermedad hepática con síntomas de moderados a severos.","Aunque las personas con colitis ulcerosa suelen tener una disfunción hepática leve, solo alrededor del 1 al 3% tienen síntomas de enfermedad hepática leve a grave."
La angiografía fluorescente confirmó la neovascularización coroidea en uno de los pacientes.,La neovascularización coroidal clásica fue confirmada por angiografía con fluoresceína en un paciente.
"En cada caso fue un reto para nosotros llegar al diagnóstico clínico a primera vista, el cuál se escrutó con examinación histopatológica después.","En cada caso fue un reto para nosotros llegar a un diagnóstico clínico a primera vista, que fue examinado con un examen histopatológico más tarde."
"Entonces sigue adelante, estirando la pierna operada de forma que el talón de tu pie tocará primero el suelo.","Luego avance, levantando la pierna operada de modo que el talón de su pie toque el suelo primero."
Un embolismo pulmonar masivo puede llevar a debate sobre una trombolisis en la ausencia de contraindicación.,Una embolia pulmonar masiva debe llevar a un debate sobre una trombólisis en ausencia de contraindicación.
"Está diseñado para soportar, no para reemplazar, la relación entre paciente y clínico.","Está diseñado para apoyar, no para reemplazar, la relación entre paciente y clínico."
No he ido a un médico desde que el dolor puede aliviarse con compresas calientes.,No he ido a un médico desde que el dolor puede ser aliviado por una compresa caliente.
La prueba puede mostrar problemas en el recto o parte baja del colón que pueden estar causando estos síntomas.,La prueba puede mostrar problemas en el recto o en el colon inferior que pueden estar causando síntomas.
El tubo del pecho ha drenado 300 ml.,El tubo torácico ha drenado 300 ml.
"¿Cuál es el coste-efectividad de EMLA, Ametop y Maxeline para los pacientes que requieren anestesia local?","¿Cuál es la relación costo-efectividad de EMLA, Ametop y Maxeline para pacientes que requieren anestesia local?"
Existen un número de enfermedades que están causadas por defectos en importantes genes para la formación y función del tejido conectivo.,Hay una serie de trastornos que son causados por defectos en genes importantes para la formación y función del tejido conectivo.
Hubo 193 casos de obstrucción del intestino delgado (OPID) y 149 casos de obstrucción total del intestino delgado (OTID) determinados por la interpretación de las radiografías abdominales realizadas en admisión.,"Hubo 193 casos de obstrucción parcial del intestino delgado (OPS) y 149 casos de obstrucción completa del intestino delgado (OCS), según lo determinado por la interpretación de las radiografías abdominales realizadas al ingreso."
Las gastritis que involucra todo el estómago con metaplasia intestinal y aclorhidria está asociada con úlcera gástrica y cáncer.,La gastritis que afecta a todo el estómago con metaplasia intestinal y aclorhidría está asociada con úlcera gástrica y cáncer.
"Llame a su profesional sanitario o vaya a Urgencias si piensa que debe estar en abstinencia alcohólica, especialmente si está consumiendo alcohol frecuentemente y lo dejó recientemente.","Llame a su proveedor de atención médica o vaya a la sala de emergencias si cree que podría estar en abstinencia de alcohol, especialmente si ha estado consumiendo alcohol con frecuencia y ha dejado de hacerlo recientemente."
"El examen reveló esta úlcera (en la posición 9:00 en punto) con una base fibrinosa blanca y un vaso sanguíneo oscuro visible prominente, señalando el lugar de un sangrado reciente.","El examen reveló esta úlcera (en la posición de las 9:00 horas) con una base fibrosa blanca y un vaso visible oscuro y sobresaliente, lo que indica el sitio de la hemorragia reciente."
La proteína saposina B es un activador que trabaja con varias enzimas para descomponer esfingolípidos.,La proteína saposina B es un activador que trabaja con varias enzimas para descomponer los esfingolipidos.
Existen diferentes productos convenientes para cada una de tus necesidades y deben aplicarse a tu piel una vez por la mañana y otra por la noche.,Hay diferentes productos adaptados a cada una de sus necesidades y estos deben aplicarse en la piel una vez por la mañana y otra por la noche.
¿Cuál es la asociación del Helicobacter pylori con la enfermedad de úlcera duodenal?,¿Cuál es la asociación de Helicobacter pylori con la enfermedad de la úlcera duodenal?
"Tres pacientes fueron hipersensibles, y tres de los cuatros habían sido diagnosticados con degeneración relacionada con la edad.",Tres pacientes eran hipertensivos y a tres de los cuatro se les había diagnosticado degeneración macular relacionada con la edad.
Sin embargo en este caso es más probable debido a la omisión de información en la terapia médica dada al paciente desde el 1er episodio de exacerbación aguda.,"Sin embargo, en este caso es más probable que se deba a un tratamiento médico por defecto dado al paciente desde el primer episodio de exacerbación aguda."
"Los tres principales tipos de diabetes mellitus son tipo 1, tipo 2 y diabetes gestacional.","Los tres tipos principales de diabetes son el tipo 1, el tipo 2 y la diabetes gestacional."
Otros pueden tener murmullos del corazón debido a enfermedad de las válvulas cardíacas pero no tienen otros signos o síntomas.,"Otros pueden tener soplos cardíacos debido a una enfermedad de la válvula cardíaca, pero no tienen otros signos o síntomas."
El Dr Yates tiene experiencia en rellenadores de tejidos blandos como el rejuvenecimiento facial completo suministrando servicio al área metropolitana de la ciudad de Salt Lake en Utah.,"El Dr. Yates tiene experiencia en rellenos de tejidos blandos así como en rejuvenecimiento facial completo, brindando servicio a la zona metropolitana de Salt Lake City en Utah."
Se revisan aquí la evaluación y el tratamiento de las heridas del tracto urinario en cirugía ginecológica.,La evaluación y el manejo de la lesión del tracto urinario en la cirugía ginecológica se revisan aquí.
El gen CDAN1 provee de instrucciones para producir una proteína llamada codanin-1.,El gen CDAN1 proporciona instrucciones para hacer una proteína llamada codanina-1.
"Esta acumulación causa daño celular permanente y progresivo que afecta a la apariencia, las habilidades físicas, el funcionamiento orgánico y sistémico y en la mayoría de los casos al desarrollo mental.","Esta acumulación causa daño celular permanente y progresivo que afecta la apariencia, las capacidades físicas, el funcionamiento de los órganos y sistemas y, en la mayoría de los casos, el desarrollo mental."
La donación de órganos para trasplante es un área compleja y una de las áreas en la cual los métodos de investigación clínica convencionales no pueden aplicarse fácilmente.,La donación de órganos para trasplante es un área compleja y en la que no se pueden aplicar fácilmente los métodos convencionales de investigación clínica.
No ha tenido su revisión de salud a los dos meses.,No ha tenido su visita de mantenimiento de salud de dos meses.
"Cualquier fiebre sin explicación que dure más de 10 días, en un paciente portador de un murmullo cardíaco, debe inducir al diagnóstico de endocarditis infecciosa hasta prueba de lo contrario.",Cualquier fiebre inexplicable que dure más de 10 días en un paciente portador de un soplo cardíaco debe inducir el diagnóstico de endocarditis infecciosa hasta que se demuestre lo contrario.
¿Dónde puedo encontrar información sobre el diagnóstico y gestión de la displasia epifisaria múltiple?,¿Dónde puedo encontrar información sobre el diagnóstico o el tratamiento de la displasia epifisaria múltiple?
"La hinchazón en los pies y piernas puede estar causada por venas varicosas, por permanecer de pie por largos periodos de tiempos u otras causas.","La hinchazón en los pies y las piernas puede ser causada por varices, estar de pie durante largos períodos de tiempo, u otras causas."
¿Es beneficioso el uso de fisioterapia torácica en niños con neumonía adquirida en la comunidad?,¿Es beneficioso el uso de fisioterapia torácica en niños con neumonía adquirida en la comunidad?
La mayoría de las mujeres que tienen una mastectomía pueden tener también una cirugía reconstructiva del pecho que es extirpado.,La mayoría de las mujeres que se someten a una mastectomía también pueden someterse a una cirugía para reconstruir el seno que se ha extirpado.
La causa más común es otra enfermedad autoinmune llamada tiroiditis de Hashimoto.,La causa más común es otra enfermedad autoinmune llamada tiroiditis de Hashimoto.
"Debido a la naturaleza protuberante del oído, la mayoría de las laceraciones traumáticas involucran la aurícula: una laceración puede, sin embargo, extenderse al conducto auditivo externo.","Debido a la naturaleza protuberante del oído, la mayoría de las laceraciones traumáticas involucran la aurícula; sin embargo, una laceración puede extenderse hasta el canal auditivo externo."
¿Dónde puedo encontrar información sobre el diagnóstico o gestión de la galactosialidosis?,¿Dónde puedo encontrar información sobre el diagnóstico o tratamiento de la galactosialidosis?
"Se evaluaron sesenta pacientes con BE con un prototipo, videoendoscopia de alta resolución que tiene aparatos independientes de carga emparejada para la endoscopía de luz blanca (ELB) e imagen autofluorescente (IAF).",Se evaluaron sesenta pacientes con EB con un prototipo de videoendoscopio de alta resolución que tiene dispositivos separados acoplados a carga para endoscopia de luz blanca (WLE) y imágenes de autofluorescencia (AFI).
Pregunte a su médico cuando estaría bien para comenzar.,Pregúntele a su médico cuándo puede comenzar.
"La varicela puede llevar a problemas más serios como infecciones cutáneas, inflamación del cerebro y neumonía.","La varicela puede provocar problemas más graves como infecciones de la piel, hinchazón del cerebro y neumonía."
A menudo se usa la pancolitis cuando el proceso inflamatorio se extiende mas allá del ángulo esplénico incluso cuando muchos de estos pacientes no tienen una enfermedad inflamatoria intestinal hasta el ciego.,"La pancolitis se utiliza a menudo cuando el proceso inflamatorio se extiende más allá de la flexión del bazo, aunque muchos de estos pacientes no tendrán enfermedad inflamatoria intestinal al ciego."
La gastritis es generalmente debido a agentes infecciosos (tales como Helicobacter pylori) y reacciones autoinmunes e hipersensibilidad.,La gastritis suele ser debida a agentes infecciosos (como Helicobacter pylori) y a reacciones autoinmunes y de hipersensibilidad.
"Un patólogo visualiza la médula ósea, sangre y hueso bajo el microscopio para buscar signos de cáncer.","Un patólogo examina la médula ósea, la sangre y el hueso bajo un microscopio para buscar signos de cáncer."
Existen muchos problemas auditivos que pueden llevar a la pérdida de audición y tinnitus.,Hay muchos problemas auditivos que pueden conducir a la pérdida de audición y el tinnitus.
"Una úlcera péptica es un defecto del recubrimiento del estómago o del comienzo del intestino delgado, un área llamado duodeno.","Una úlcera péptica es un defecto en el revestimiento del estómago o la primera parte del intestino delgado, una zona llamada duodeno."
El tipo de tratamiento de cicatriz de acné y los productos que uses depende del tipo y de la intensidad de tus lesiones de acné.,El tipo de tratamiento y los productos que utilice para la cicatrización del acné dependerán del tipo y la intensidad de las lesiones del acné.
"A pesar de estas restricciones, los aspectos positivos del reemplazo de articulación superan ampliamente los negativos, así que adelante, disfrute todas las cosas que ha querido hacer sin el dolor.","A pesar de estas restricciones, los aspectos positivos de la artroplastia superan en gran medida los negativos, así que adelante, disfruta de todas las cosas que has querido hacer, sin el dolor."
"La fibrilación ventricular, monoplejía, hemiplejía y hematoma cervical y mediastínico son complicaciones notificadas de masaje del seno carotídeo.","Se han reportado complicaciones de la fibrilación ventricular, monoplegia, hemiplegia y hematoma cervicomediastinal en el masaje del seno carotídeo."
Podría ser un candidato para la cirugía de reemplazo de cadera si tiene antecedentes familiares de osteoartritis y está desarrollando restricciones de movilidad debido al dolor de cadera.,"Si tienes antecedentes familiares de osteoartritis y estás desarrollando restricciones de movilidad debido al dolor de cadera, podrías ser candidato a una cirugía de reemplazo de cadera."
La cirugía de revisión de cadera (reemplazando una articulación que falla) puede requerir que tenga que esperar un largo tiempo sin apoyar peso sobre la pierna.,La cirugía de revisión de cadera (reemplazo de una articulación artificial que falla) puede requerir que espere más tiempo sin poner peso en la pierna.
La frecuencia con la cual las arritmias asintomáticas ocurren en pacientes con estas arritmias es desconocido.,Se desconoce la frecuencia con la que se producen arritmias asintomáticas en pacientes con estas arritmias.
"Generalmente, las biopsias se realizan por Helicobacter pylori (H. pylori) en pacientes que tienen úlceras o una historia de úlceras previas porque pueden tener una infección drónica por H. pylori.","En general, se realizan biopsias para detectar Helicobacter pylori (H. pylori) en pacientes que tienen úlceras o que han tenido úlceras en el pasado, ya que pueden tener una infección crónica por H. pylori."
"Si tiene una radiografía pectoral antigua, los médicos pueden ver si el cambio es nuevo o viejo para comparar.","Si tiene una radiografía de tórax antigua, los médicos pueden ver si el cambio es nuevo o antiguo para compararlo."
La endoscopia reveló gastritis recubriendo el fondo gástrico (izquierda) y gastritis erosiva en el antro gástrico (derecha).,La endoscopia reveló gastritis que involucra el fondo gástrico (izquierda) y gastritis erosiva en el antro gástrico (derecha).
¿Dónde puedo encontrar información adicional sobre displasia epifisaria múltiple?,¿Dónde puedo encontrar información adicional sobre la displasia epifisaria múltiple?
"Sin embargo, a tiempo, una fibrosis del músculo cardíaco ocurre, interrumpiendo la evolución de esta enfermedad y resultando en una reducción del rendimiento sistólico.","Sin embargo, con el tiempo, se produce una fibrosis del músculo cardíaco, que interrumpe la evolución de esta enfermedad y resulta en una disminución de la producción sistólica."
"Su médico, fisioterapeuta y terapeuta ocupacional puede darle instrucciones específicas sobre el cuidado de la herida, control del dolor, dieta y ejercicio.","Su médico y terapeutas físicos y ocupacionales le pueden dar instrucciones específicas sobre el cuidado de las heridas, el control del dolor, la dieta y el ejercicio."
"Las adhesiones, hernias y cánceres colorectales grandes son las causas mas frecuentes de obstrucción, así como de isquemia intestinal, necrosis y perforación.","Las adherencias, las hernias y el cáncer de intestino grueso son las causas más comunes de obstrucción, así como de isquemia intestinal, necrosis y perforación."
La población de pacientes afectados es heterogénea con varios grados de heridas en la cabeza y el cerebro.,La población de pacientes afectados es heterogénea con diversos grados de lesión en la cabeza y el cerebro.
"Además, el centro participa en estudios de medicamentos que permiten a los pacientes beneficiarse de los tratamientos de investigación y terapias previamente a la aprobación de la FDA.","Además, el Centro participa en estudios de medicamentos que permiten a los pacientes beneficiarse de tratamientos y terapias en investigación antes de la aprobación de la FDA."
No se ve de forma rutinaria una atipia celular y usualmente se detecta un infiltrado inflamatorio crónico subepitelial.,No se observa una atipia celular significativa de forma rutinaria y generalmente se observa un infiltrado inflamatorio subepitelial crónico.
"La insuficiencia adrenal secundaria ocurre cuando la glándula pituitaria falla al producir suficiente adrenocorticotropa (ACTH), una hormona que estimula los adrenales para producir cortisol.","La insuficiencia suprarrenal secundaria ocurre cuando la glándula pituitaria no produce suficiente adrenocorticotropina (ACTH), una hormona que estimula las suprarrenales para producir cortisol."
Si necesita esta prueba su médico se la prescribirá.,Su médico le recetará esta prueba si necesita hacerla.
La disfagia es la dificultad en la deglución y los pacientes sólo la notan durante la ingesta.,La disfagia es dificultad para tragar y es notada por el paciente sólo durante la deglución.
Si sospecha que usted o alguien más está sufriendo un ictus debería llamar al 999 inmediatamente para pedir una ambulancia.,"Si sospecha que usted o alguien más está teniendo un derrame cerebral, debe llamar inmediatamente al 999 para pedir una ambulancia."
"Los síntomas del síndrome de Fanconi incluyen altos niveles de glucosa, aminoácidos, citrato y fosfato en la orina también como una deficiencia de vitamina D y bajo potasio en sangre.","Los síntomas del síndrome de Fanconi incluyen altos niveles de glucosa, aminoácidos, citrato y fosfato en la orina, así como deficiencia de vitamina D y bajo nivel de potasio en la sangre."
"En nuestro grupo de estudio, no podríamos determinar un patrón uniforme de la declinación del campo visual en el tiempo.","En nuestro grupo de estudio, no pudimos determinar un patrón uniforme de disminución del campo visual con el tiempo."
"Los avances en las intervenciones diagnósticas y terapéuticas han llevado a un descenso de la mortalidad debido a la pancreatitis, especialmente en aquellos con pancreatitis aguda y a menudo necrotizante.","Los avances en las intervenciones diagnósticas y terapéuticas han llevado a una disminución de la mortalidad por pancreatitis aguda, especialmente en aquellos con pancreatitis severa, a menudo necrotizante."
La proteína saposina C trabaja con la enzima beta-glucocerebrosidasa para descomponer otro esfingolípido llamado glucocerebrosida.,La proteína saposina C trabaja con la enzima beta-glucocerebrosidasa para descomponer otro esfingolipido llamado glucocerebrosida.
La resucitación de fluido inadecuada es la causa más común de pulsos distales disminuidos en el paciente quemado recientemente.,La insuficiente reanimación de líquidos es la causa más común de disminución de los pulsos distales en el paciente recién quemado.
"A pesar de dejar el aire justo suficiente en el segmento anterior para cubrir los bordes del disco, hubo una alta tasa de bloqueo pupilar posoperativo y dislocación lenticular en esta serie.","A pesar de dejar apenas suficiente aire en el segmento anterior para cubrir los bordes del disco, hubo una alta tasa de bloqueo pupilar postoperatorio y dislocación de lenticula en esta serie."
El sangrado en le tracto digestivo es un síntoma de una enfermedad en vez de una enfermedad en sí misma.,El sangrado en el tracto digestivo es un síntoma de una enfermedad más que una enfermedad en sí misma.
