reference,actual
Síndrome disgenésico del tronco encefálico de Athabaskan,Síndrome de disgenesis del tronco cerebral de los atabajos
Síndrome progeroide,Síndrome progeroide
Tirosinemia tipo 3,Tirocinemia tipo 3
Tetraplejía espástica congénita hereditaria,Tetraplejía espástica congénita hereditaria
Deficiencia de acil-CoA deshidrogenasa de cadena media,Deficiencia de la acil-CoA deshidrogenasa de cadena media
Sindrome coxo-podo-patelar,Síndrome de Coxopodopatellar
Enfermedad de la ferroportina,Enfermedad por Ferroportina
Discapacidad visual cerebral,Deterioro de la visión cerebral
Enfermedad de Pelizaeus-Merzbacher,Enfermedad de Pelizaeus-Merzbacher
Neuropatía sensitiva autonómica de inicio facial,Neuronopatía sensorial y motora de inicio facial
Craneosinostosis unicoronal y sagital no sindrómica,Sinostosis craneal unicoronal y sagital no síndroma
"Síndrome de depleción del ADN mitocondrial, forma hepato-cerebro-renal","Síndrome de agotamiento del ADN mitocondrial, forma hepatocerebrorenal"
Síndrome de displasia frontonasal-microftalmia grave-fisura facial grave,Displasia nasal frontal - microfthalmia grave - síndrome de hendidura facial grave
Síndrome GMS,Síndrome de la GMS
Paraparesia espástica hereditaria autosómica recesiva pura,Paraplejía espástica autosomal recesiva pura
Catarata sutural de inicio precoz,Catarata sutural de inicio temprano
Síndrome de Axenfeld-Rieger,Síndrome de Axenfeld-Rieger
Síndrome de epilepsia de inicio en la adolescencia,Síndrome de epilepsia de inicio en el adolescente
Tratamiento de la incontinencia fecal ligada a una anastomosis íleo-anal con bolsa,Incontinencia fecal relacionada con la anastomosis anal de la bolsa ileal
Hemoglobinuria paroxística nocturna,Hemoglobinuria nocturna paroxística
Policitemia secundaria adquirida,Policitemia secundaria adquirida
Cistinuria tipo B,Cistinuria tipo B
Síndrome de discapacidad intelectual grave-lenguaje pobre-estrabismo-cara con muecas-dedos largos,"Síndrome de discapacidad intelectual grave, lenguaje pobre, estrabismo, muecas y dedos largos"
OBSOLETO: Trastorno de la succión/deglución sindrómico sin síndrome identificado,Obsoleto: trastorno de succión / deglución con síndrome no identificado
Síndrome de hipopigmentación-queratodermia palmoplantar punctata,Síndrome de queratoderma palmoplantar por hipopigmentación y punteado
Síndrome orofaciodigital tipo 12,Síndrome orofaciodigital tipo 12
Anomalía del filum fibrolipomatoso,Anomalía del filio fibrolipomato
Discapacidad intelectual ligada al cromosoma X tipo Seemanova,"Discapacidad intelectual ligada al X, tipo Seemanova"
Síndrome de miopía alta-sordera neurosensorial,Síndrome de miopía alta y sordera neurosensorial
Ataxia espinocerebelosa tipo 1,Ataxia espinocerebelosa tipo 1
Discapacidad intelectual sindrómica ligada al cromosoma X tipo 7,Discapacidad intelectual asociada al síndrome X 7
Síndrome de microcefalia-retraso del crecimiento-prognatismo-critorquidia ligado al cromosoma X,Síndrome de microcefalia ligada al X-retraso en el crecimiento-prognatismo-criptorquismo
Síndrome del cromosoma 11 en anillo,Síndrome del cromosoma de anillo 11
Bronquio puente no sindrómico,Bronquio puente no síndromo
Distrofia muscular congénita,Distrofia muscular congénita
Síndrome de Von Willebrand adquirido,Síndrome de von Willebrand adquirido
Miastenia grave juvenil,Miastenia grave juvenil
Síndrome hereditario de neuropatía sensitiva-sordera-demencia,"Síndrome de neuropatía sensorial hereditaria, sordera y demencia"
Migraña hemipléjica familiar o esporádica,Migraña hemiplégica familiar o esporádica
Poiquilodermia acroqueratósica hereditaria,Enfermedad de la piel por acroqueratosis hereditaria
Deficiencia congénita del factor XI,Deficiencia congénita del factor XI
Ptosis congénita,Ptosis congénita
Acidosis tubular renal distal autosómica recesiva sin sordera,Acidosis tubular renal distal autosómica recesiva sin sordera
Atrofia progresiva bifocal de la coroides y la retina,Atrofia coriorretinal bifocal progresiva
Síndrome epiléptico infantil de los Amish,Síndrome de epilepsia infantil de los Amish
Síndrome de Barth,Síndrome de Barth
Exencefalia aislada,Exencefalia aislada
Síndrome de Bernard-Soulier,Síndrome de Bernard-Soulier
"Síndrome con anomalía del desarrollo sexual 46,XY","Síndrome con 46,XY diferencia de desarrollo sexual"
Síndrome de ataxia espástica-epilepsia mioclónica-neuropatía de inicio precoz,Síndrome de ataxia espástica de inicio temprano- epilepsia mioclónica- neuropatía
Defecto en el complejo oligomérico conservado de Golgi,Defecto en el complejo de Golgi oligomérico conservado
Síndrome de Feingold tipo 2,Síndrome de Feingold tipo 2
Deficiencia congénita del factor X,Deficiencia congénita del factor X
Ataxia con demencia de inicio tardío,Ataxia de inicio tardío con demencia
Deficiencia de sulfito oxidasa por deficiencia del cofactor molibdeno tipo B,Deficiencia de sulfito oxidasa debida a la deficiencia de cofactor de molibdeno tipo B
Síndrome de enfermedad inflamatoria intestinal-infecciones sinopulmonares recurrentes,Síndrome de infecciones sinopulmonares recurrentes por enfermedad inflamatoria intestinal
Síndrome de la piel apergaminada,Síndrome de la piel rígida
Linfoma extranodal nasal de células NK/T,Limfoma extra-nadal de células NK/T nasales
Leucoencefalitis esclerosante subaguda,Leucencefalitis esclerosante subaguda
Defectos cualitativos o cuantitativos del colágeno 6,Defectos cualitativos o cuantitativos del colágeno 6
Enfermedad del desembarco,Mal de desembarque
OBSOLETO: Dolor crónico que requiere de analgesia intraespinal,Obsoleto: dolor crónico que requiere analgesia intraspinal
OBSOLETO: Simbraquidactilia unilateral de manos y pies,"Obsoleta: Simbraquidactilia de las manos y los pies, unilateral"
Carcinoma sólido pseudopapilar de páncreas,Carcinoma pseudopapillar sólido del páncreas
Retorno venoso pulmonar anómalo congénito,Anomalía congénita del retorno venoso pulmonar
Paraparesia espástica hereditaria autosómica dominante pura,Paraplejía espástica pura autosómica dominante
Síndrome de Klippel-Feil aislado,Síndrome de Klippel-Feil aislado
Síndrome de Pierre Robin-discapacidad intelectual-braquidactilia,Discapacidad intelectual - Braquidactilia - Síndrome de Pierre Robin
Síndrome PASH,Síndrome de PASH
Síndrome de Camurati-Engelmann,Enfermedad de Camurati-Engelmann
Parálisis congénita del nervio abducens,Parálisis del nervio abducens congénito
Leuconiquia total,"Leuconychia totalis, también conocida como leuconychia"
Síndrome femoral-facial,Síndrome femoral-facial
Carcinoma asociado al virus de Epstein-Barr,Carcinoma asociado al virus de Epstein-Barr
OBSOLETO: Ausencia congénita unilateral de la parte superior del brazo y el antebrazo con presencia de la mano,"OBSOLETO: Ausencia congénita de la parte superior del brazo y el antebrazo con la mano presente, unilateral"
Hiperostosis endostal tipo Worth,"Hiperostosis endostea, tipo Worth"
Histiocitosis de células de Langerhans,Histiocitosis de las células de Langerhans
Hemihiperplasia aislada,Hemihiperplasia aislada
Distrofia corneal granular tipo 2,Distrofia corneal granular tipo II
Displasia espondiloepifisaria con acortamiento metatarsiano,Displasia espondilo-epifisaria con acortamiento del metatarso
Malformación genética del cerebelo,Malformación genética del cerebelo
"Mucopolisacaridosis tipo 2, forma atenuada","Mucopolisacaridosis tipo 2, forma atenuada"
Trastorno hemorrágico raro por una anomalía plaquetaria constitucional,Trastorno hemorrágico raro debido a una anomalía constitucional de las plaquetas
OBSOLETO: Enfermedad de la membrana basal,Obsoleta: Enfermedad de la membrana del sótano
Transposición no corregida congénitamente de las grandes arterias con coartación,Transposición congénita no corregida de las grandes arterias con coartación
Pseudohipoparatiroidismo tipo 1B,Seudohipoparatiroidismo tipo 1B
Leucemia mieloide aguda y síndromes mielodisplásicos relacionados con la radiación,Leucemia mieloide aguda y síndromes mielodisplásicos relacionados con la radiación
Apnea del lactante,Apnea infantil
Trombosis primitiva venosa portal,Trombosis primitiva de la vena portal
Enfermedad de Erdheim-Chester,Enfermedad de Erdheim-Chester
Poliendocrinopatía genética,Poliendocrinopatía genética
Fiebre amarilla,Fiebre amarilla
Inmunodeficiencia por deficiencia de ficolina3,Inmunodeficiencia debida a la deficiencia de ficolina3
Síndrome de Lennox-Gastaut,Síndrome de Lennox-Gastaut
Uveítis,Uveitis
Síndrome de Fried,Síndrome de las frituras
Leucoencefalopatía con calcificaciones y quistes,Leukoencefalopatía con calcificaciones y quistes
Epulis congénito,Epulis congénita
Enfermedad similar a Pelizaeus-Merzbacher por una mutación en el gen HSPD1,Enfermedad de tipo Pelizaeus-Merzbacher debida a la mutación de HSPD1
Deficiencia de hormona pituitaria por enfermedad de las meninges,Deficiencia de hormonas pituitarias de origen meníngeo
Síndrome espondilo-ocular,Síndrome espondilo-ocular
"Anomalías cualitativas o cuantitativas de la proteína O-manosa beta 1,2N-N-acetilglucosamina transferasa","Defectos cualitativos o cuantitativos de la proteína O-manosa beta1,2N-acetilglucosaminiltransferasa"
Hipomagnesemia primaria con hipocalcemia secundaria,Hipomagnesemia primaria con hipocalcemia secundaria
Tumor renal raro,Tumor renal poco frecuente
Síndrome de Bainbridge-Ropers,Síndrome de Bainbridge-Ropers
Endocarditis infecciosa,Endocarditis infecciosa
Lisencefalia clásica,Enfermedad de la lengua
Tuberculosis del sistema nervioso central,Tuberculosis del sistema nervioso central
Hipertiroidismo familiar gestacional,Hipertiroidismo gestacional familiar
Tumor neuroendocrino de recto,Tumor neuroendocrino del recto
Vasculitis por deficiencia de ADA2,Vasculitis debida a la deficiencia de ADA2
"OBSOLETO: Discapacidad intelectual-anomalías faciales, tipo Davis-Lafer","Obsoleto: discapacidad intelectual - rostros inusuales, tipo Davis-Lafer"
Síndrome triple A,Síndrome de la triple A
Coloboma-fisura labiopalatina-discapacidad intelectual,Coloboma uvélico - hendidura del labio y el paladar - discapacidad intelectual
Ataxia cerebelosa autosómica recesiva de inicio en el adulto,Ataxia cerebelosa autosómica recesiva de inicio en adultos
OBSOLETO: Sobrecarga de hierro hereditaria con anemia,Obsoleto: Sobrecarga hereditaria de hierro con anemia
VACTERL con hidrocefalia,VACTERL con hidrocefalia
Asociación esquisis,Asociación de esquizos
Estenosis del seno coronario,Estenosis sinusal coronaria
OBSOLETO: Artritis idiopática juvenil oligoarticular sin anticuerpos antinucleares,OBSOLETE: Artritis idiopática juvenil oligoarticular sin anticuerpos antinucleares
Carcinoma de células escamosas de las glándulas salivares,Carcinoma de células escamosas de las glándulas salivales
Síndrome de dificultad respiratoria aguda del lactante,Síndrome de dificultad respiratoria aguda en lactantes
Mielomeningocele verdadero,Mielomeningocele verdadero
Enfermedad reumatológica pediátrica rara,Enfermedad reumatológica pediátrica rara
OBSOLETO: Miopatia congénita con acúmulo de proteina,Miopatía congénita con acumulación de proteínas
Enteropatía autoinmune primaria,Enteropatía autoinmune primaria
Mucolipidosis tipo IV,Mucolipidosis tipo IV
Craneosinostosis bilambdoidea y sagital no sindrómica,Sinóstosis bilambdoide y sagital no síndroma
Hiperpigmentación genética de la piel,Hiperpigmentación genética de la piel
Elevación aislada asintomática de creatinfosfoquinasa,Aumento aislado y asintomático de la creatina fosfoquinasa
Neuropatía sensitivo-motora hereditaria tipo 6,Neuropatía motora y sensorial hereditaria tipo 6
Eritroblastopenia transitoria de la infancia,Eritroblastopenia transitoria de la infancia
Síndrome de hipomielinización-hipogonadismo hipogonadotrópico-hipodoncia,Síndrome de hipomielinización- hipogonadotropía y hipogonadismo- hipodoncia
Anomalía de la arteria pulmonar o de la rama pulmonar,Anomalía de la arteria pulmonar o de la rama pulmonar
Encefalopatía epiléptica neonatal por deficiencia de glutaminasa,Encefalopatía epiléptica neonatal debida a la deficiencia de glutaminasa
Deficiencia congénita de precalicreína,Deficiencia congénita de prekallikrein
Linfoma difuso de células grandes B,Linfoma difuso de células B grandes
Atresia de coanas bilateral,"Atresia de la cavidad oral, bilateral"
Deleción parcial del brazo largo del cromosoma 15,Eliminación parcial del brazo largo del cromosoma 15
Enfermedad de Sandhoff,Enfermedad de Sandhoff
Catarata congénita con microcórnea y opacidad corneal,Microcornea de cataratas congénitas con opacidad corneal
Síndrome autoinflamatorio-inmunodeficiencia-disfunción neutrofílica asociado al gen CEBPE,Síndrome de autoinflamación-inmunodeficiencia-disfunción de los neutrófilos asociado con CEBPE
Cutis verticis gyrata primaria no esencial,Cuero primario no esencial y cuero vertical
OBSOLETO: Infertilidad masculina con virilización normal debido a un defecto en el desarrollo o estructural de los testículos,Obsoleta: infertilidad masculina con virilización normal debido a un defecto testicular de desarrollo o estructural
Botulismo por inhalación,Botulismo por inhalación
Linfoma mediastínico primario de células B grandes,Linfoma primario mediastinal de células B grandes
Distonía focal autosómica dominante tipo DYT25,"Distonía focal autosómica dominante, tipo DYT25"
NO ES ENFERMEDAD RARA EN EUROPA: Gonorrea,No es raro en Europa: la gonorrea
Osteogénesis imperfecta tipo 2,Osteogénesis imperfecta tipo 2
Taquicardia ventricular incesante infantil,Taquicardia ventricular incesante en lactantes
Mielitis transversa aguda idiopática,Mielitis transversa aguda idiopática
Ataxia autosómica recesiva tipo Beauce,"Ataxia autosómica recesiva, tipo Beauce"
Demencia cerebrovascular rara,Demencia cerebrovascular rara
Fiebre por arbovirus,Fiebre por el arbovirus
Trisomía 9p,Trisomía 9p
Deficiencia combinada de la fosforilación oxidativa tipo 30,Defecto de fosforilación oxidativa combinada tipo 30
Monosomía autosómica,Monosomía autosómica
Infecciones recurrentes asociadas a una deficiencia rara de isotipos de inmunoglobulinas,Infecciones recurrentes asociadas con deficiencia de isotipos raros de inmunoglobulina
Síndrome de Leigh con miocardiopatía,Síndrome de Leigh con miocardiopatía
OBSOLETO: Linfedema tardío,Obsoleto: linfedema tardía
Meningocele craneal,Meningocele craneal
Síndrome de enfermedad postorgásmica,Síndrome de enfermedad postorgasmica
Infertilidad femenina rara por disgenesia gonadal,Infertilidad femenina rara debida a disgenesis gonadal
Inmunodeficiencia por anomalía en la cascada del complemento,Inmunodeficiencia debida a una anomalía de la proteína de cascada del complemento
"Anomalía del desarrollo sexual 46,XY de origen endocrino","46,XY diferencia de desarrollo sexual de origen endocrino"
Síndrome de Felty,Síndrome de Felty
Síndrome de Cronkhite-Canada,Síndrome de Cronkhite-Canadá
Síndrome de ptosis-parálisis de las cuerdas vocales,Síndrome de ptosis y parálisis de las cuerdas vocales
Retinopatía externa anular aguda,Retinopatía externa anular aguda
Síndrome acro-cardio-facial,Síndrome acrocárdiofacial
Síndrome de insensibilidad a los andrógenos,Síndrome de insensibilidad a los andrógenos
Hipertensión arterial pulmonar,Hipertensión arterial pulmonar
Síndrome de megacolon de Goldberg-Shprintzen,Síndrome del megacolón de Goldberg-Shprintzen
Tumor glial,Tumor de las glándulas
Hipoplasia suprarrenal congénita,Hipoplasia suprarrenal congénita
Infertilidad masculina por azoospermia obstructiva,Infertilidad masculina debida a azoospermia obstructiva
Enfermedad CLN4A,Enfermedad CLN4A
Encefalopatía hiperamonémica por deficiencia de anhidrasa carbónica VA,Encefalopatía hiperamonémica debida a la deficiencia de anhidrasa carbónica VA
Síndrome de hidrocefalia-obesidad-hipogonadismo,Síndrome de hidrocefalia-obesidad-hipogonadismo
Blastoma pleuro-pulmonar tipo 2,Blastoma pleuropulmonar tipo 2
Enfermedad de Behçet,Enfermedad de Behçet
Anomalía del desarrollo sexual por anomalías del cromosoma sexual,Diferencia cromosómica sexual del desarrollo sexual
Aciduria 3-metilglutacónica,Aciduria 3-metilglutacónica
Pentosuria,Pentosuria
Lipoma espinal dorsal,Lipoma de la médula espinal dorsal
Sordera rara,Sordera rara
Síndrome de ictiosis-anomalías orales y digitales,Síndrome de ictiosis-anomalías orales y digitales
OBSOLETO: Encefalitis límbica con anticuerpos DPP6,Obsoleta: encefalitis límbica con anticuerpos DPP6
OBSOLETO: Síndrome de anomalías aurículo-oculares-fisura labial,Anomalías auriculooculares y síndrome del labio leporino
Uroporfiria eritropoyética asociada a neoplasias mieloides,Uroporfiria eritropoiética asociada con cáncer mieloide
Síndrome de malformación de Edinburgh,Síndrome de malformación de Edimburgo
Osteocondrosis de hueso tarsiano,Osteocondrosis del hueso tarsal
Síndrome de tricodisplasia-amelogénesis imperfecta,Síndrome de tricodisplasia y amelogénesis imperfecta
Pezones supernumerarios familiares,Los pezones supernumerarios familiares
Enfermedad de Charcot-Marie-Tooth tipo 1 asociada al gen PMP2,Enfermedad de Charcot-Marie-Tooth tipo 1 relacionada con PMP2
Amiloidosis ACys,La amiloidosis de ACys
Nevo de Ito,Nevus de Ito fue
Sarcoma de cuello de útero,Sarcoma del cuello uterino
Carcinoma metaplásico de mama,Carcinoma metaplástico de mama
Retino hepato endocrinológico síndrome,Síndrome retinohepatodendocrinológico
Ataxia espinocerebelosa tipo 36,Ataxia espinocerebelosa tipo 36
Enfermedad de almacenamiento de glucógeno por deficiencia de glucosa-6-fosfatasa tipo Ib,Enfermedad del almacenamiento de glucógeno debida a deficiencia de glucosa-6-fosfatasa tipo Ib
Enfermedad de Lhermitte-Duclos,Enfermedad de Hermit-Duclos
Duplicación parcial del brazo largo del cromosoma 11,Duplicación parcial del brazo largo del cromosoma 11
Síndrome del cromosoma 21 en anillo,Síndrome del cromosoma de anillo 21
Catarata pulverulenta,Catarata pulverulenta
Deficiencia de 2-metilbutiril-CoA deshidrogenasa,Deficiencia de 2-metilbutirilo-CoA deshidrogenasa
Meduloepitelioma intraocular,"En el caso de los pacientes con cáncer de mama, el tratamiento se llevará a cabo con una dosis de 100 mg/kg."
Forma sintomática del síndrome de X frágil en mujeres portadoras,Forma sintomática del síndrome de X frágil en mujeres portadoras
Poliposis adenomatosa familiar atenuada asociada al gen MSH3,Poliposis adenomatosa familiar atenuada relacionada con el MSH3
Síndrome MASA,Síndrome de la MASA
OBSOLETO: Canalopatía por un defecto del canal de potasio dependiente de voltaje,OBSOLETO: Canalopatía debido a un defecto del canal de potasio conectado a la tensión
Liquen plano penfigoide,Líquen plano de las pemphigoides
Linfohistiocitosis hemofagocítica familiar,Limfohistiocitosis hemofagocítica familiar
Síndrome de sordera-linfedema-leucemia,Síndrome de sordera-linfedema-leucemia
Atrofia muscular bulboespinal generalizada,Atrofia muscular bulbospinal generalizada
Hipoplasia pontocerebelosa tipo 2,Hipoplasia pontocerebelosa tipo 2
Paladar hendido,Fenda en el paladar
Síndrome de Kelley-Seegmiller,Deficiencia parcial de la hipoxantina guanina fosforibosiltransferasa
Cor triatriatum dexter,Cuerpo de los animales
Tumor neuroendocrino de intestino delgado,Tumor neuroendocrino del intestino delgado
Hipercolesterolemia por deficiencia de colesterol 7-alfa-hidroxilasa,Hipercolesterolemia debida a la deficiencia de colesterol 7alfa-hidroxilasa
Síndrome de Oley,Síndrome de Oley
Lisencefalia tipo 3,Lissencefalia tipo 3
Microftalmia-anoftalmia-coloboma,Se ha detectado una presencia de la enfermedad en el cuerpo de la mujer.
Enfermedad de cadenas pesadas alfa,Enfermedad de cadena pesada alfa
Tumor trofoblástico del sitio placentario,Tumor trofoblástico en el sitio de la placenta
Epiteliopatía pigmentaria retiniana arrugada de Martinica,Epiteliopatía pigmentaria de la retina arrugada de Martinica
Neuropatía sensitiva autonómica hereditaria autosómica dominante,Neuropatía sensorial y autónoma hereditaria autosómica dominante
Anomalías cualitativas o cuantitativas de plectina,Defectos cualitativos o cuantitativos de la plectina
Displasia renal,Displasia renal
Enfermedad rara con hipogonadismo hipergonadotrópico,Trastorno raro con hipogonadismo hipergonadotrópico
OBSOLETO: Sinostosis lambdoidea familiar,Obsoleta: Sinostosis lambdoide familiar
Displasia espondilometafisaria regresiva,Displasia espondilometafísea regresiva
Síndrome de miopatía miotubular-anomalías genitales ligado al cromosoma X,Miopatía miotubular ligada al X- síndrome de genitales anormales
OBSOLETO: Aplasia/hipoplasia unilateral de la rótula,"Obsoleta: Aplasia o hipoplasia de la rótula, unilateral"
Trombocitopenia con anemia diseritropoyética congénita,Trombocitopenia con anemia diseritropoyética congénita
Infertilidad masculina con teratozoospermia por una única mutación genética,Infertilidad masculina con teratozoospermia debido a una mutación genética única
Enfermedad de almacenamiento de glucógeno por deficiencia de fosforilasa quinasa hepática,Enfermedad del almacenamiento de glucógeno debida a deficiencia de fosforilasa quinasa hepática
Linfoma de Hodgkin,En el caso de los pacientes con linfoma de Hodgkin:
Distrofia muscular de cinturas R18 asociada al gen TRAPPC11,Distrofia muscular de la cintura de las extremidades relacionada con TRAPPC11 R18
Síndrome de discapacidad intelectual ligada al cromosoma X-acromegalia-hiperactividad,Síndrome de discapacidad intelectual-acromegalia-hiperactividad ligada al X
Enfermedad renal quística genética,Enfermedad renal quística genética
OBSOLETO: Infertilidad masculina con virilización normal debido a un defecto testicular,Obsoleta: infertilidad masculina con virilización normal debido a un defecto testicular
Hemosiderosis pulmonar idiopática,Hemosiderosis pulmonar idiopática
Síndrome de Kagami-Ogata por hipermetilación en 14q32.2 del alelo materno,"Síndrome de Kagami-Ogata debido a la hipermetilación materna de 14q32,2"
Tumor maligno de células germinales de vagina,Tumor maligno de células germinales de la vagina
Síndrome de malformación de Dandy-Walker-hemangioma facial,Síndrome de malformación de Dandy-Walker y hemangioma facial
OBSOLETO: Conjuntivitis genética rara,Obsoleta: Raro genética conjuntivitis
"Megauréter congénito primario, forma refluyente y obstructiva","Megauretero primario congénito, con reflujo y forma obstruida"
Displasia esquelética asociada al gen CHST3,Displasia esquelética relacionada con el CHST3
OBSOLETO: Encefalitis límbica con anticuerpos caspr2,Obsoleta: encefalitis límbica con anticuerpos caspr2
OBSOLETO: Anomalía del cromosoma 6,Anomalía del cromosoma 6
Hiperactividad leve de la fosforibosilpirofosfato sintetasa,Superactividad leve de la fosforibosilpirofosfato sintetasa
Síndrome de Prader-Willi por una mutación de impronta,Síndrome de Prader-Willi debido a la mutación de la impronta
Tumor vasoproliferativo de la retina,Tumor vasoproliferativo de la retina
Distrofia corneal estromal,Distrofia corneal estromal
Encefalitis por virus Borna,Encefalitis por el virus Borna
Policitemia secundaria,Policitemia secundaria
Enfermedad de inclusiones intranucleares neuronales,Enfermedad de inclusión intranuclear neuronal
Atrofia espinal-oftalmoplejía-síndrome piramidal,Síndrome de atrofia espinal-oftalmoplegia-piramidal
Schwannomatosis en mosaico,La schwannomatosis por mosaico
NO ES ENFERMEDAD RARA EN EUROPA: Síndrome del ovario poliquístico,NO RARO EN EUROPA: Síndrome de los ovarios poliquísticos
Períodos 'off' en la enfermedad de Parkinson que no responden al tratamiento oral,Periodos fuera de período en la enfermedad de Parkinson que no responden al tratamiento oral
NO ES ENFERMEDAD RARA EN EUROPA: Discapacidad intelectual inexplicada,NO RARO EN EUROPA: Discapacidad intelectual sin explicación
